#node1	node2
P13500	P46094
Q04721	Q8TDB6
P08107	Q9Y4G8
P01568	Q08334
O14775	P41586
O75400	P40123
Q13418	Q9UIA9
P00533	P62736
P18146	Q96BK5
P00533	Q99961
P02792	Q99547
P84996	Q96RI0
P13232	P38484
Q7L5N1	Q9Y2V3
P09874	P10275
Q15750	Q9Y4K3
P62834	Q13158
P62873	Q14833
P49721	Q96RN5
P01111	P10721
P40763	Q9UM73
P49454	Q13315
Q13547	Q7L2E3
P07910	Q93100
P23528	P53671
P28074	Q9HC24
P31153	Q9Y4K3
P24723	Q9NYF0
P59998	Q9P1U1
P35626	Q8NGR5
Q14194	Q9UKV5
P00973	P21333
O43187	P49768
P38405	Q8NGU2
O43749	P35626
P51003	Q07955
P62993	Q5JSH3
P42772	Q00534
Q99996	Q9BY76
Q13315	Q9NWH9
P09038	P09619
P36873	Q9Y243
P04439	Q8NHL6
P01100	P27695
P10826	P48443
P62906	P63173
P27482	P27987
O60563	P50750
P30519	Q5T3J3
Q13158	Q9GZR7
P04004	P53708
P38646	Q15750
O96000	P03905
P09012	Q15287
O00571	O95786
P18621	P62913
P48023	Q9NZM3
P30480	Q14566
P62328	P63261
P46100	P83916
P07199	Q9Y6A5
P26232	P60709
P40937	Q9UJX2
Q6VMQ6	Q9UPN3
P61964	Q13619
Q02543	Q96BK5
P51965	Q6ZSG1
Q6PEW1	Q92624
Q53QZ3	Q92730
O60232	P01889
P18077	P18124
P05112	P10242
P01106	Q96AE4
P02749	P62993
P18621	P61254
P16220	P35453
P11021	P20333
P01889	Q16630
P19838	P46531
P00492	P30480
P13686	Q96DI7
406937	O00273
P35222	Q07157
P51003	Q9P2I0
P50406	P84996
P30679	P46663
O75489	P28331
P55211	Q8WYR1
P06858	Q9H832
P62241	Q13233
O14543	P06213
P05106	P50552
P26951	Q05516
P10301	P27986
P04222	P09960
P10721	Q12913
P30304	Q8IZL9
O75530	Q13228
P12980	P60983
P19793	Q9UK32
P19174	P51398
Q7L2E3	Q9Y5X4
P35626	Q8NGJ8
Q08999	Q14457
P22607	Q9ULV8
Q8N5C8	Q9Y6K9
P15151	Q9Y6Q5
O75528	P78537
Q13233	Q8IVH8
P07333	Q9Y6I3
P32121	Q9GZK4
P10599	Q16236
P62993	Q14324
P35626	Q9H2C8
Q13136	Q9Y2X7
P01042	P03952
P23229	P26010
O00300	O14788
P03372	P10599
P16152	P23508
P08631	Q07889
A8K6C2	Q13261
P61353	P62987
O43157	Q9NZN5
P13727	Q9NWF9
P54257	Q13562
P01106	Q13085
P15153	Q92558
P00533	Q92625
P49711	Q13485
P01106	Q8N442
O14686	P68431
P22732	Q9Y243
P43146	P46779
Q96EZ8	Q9Y230
P30279	Q08999
Q13573	Q15459
P05388	Q8N9T8
P32121	Q8NGK6
P22694	Q02750
P61952	Q16539
P27708	Q15628
P20333	Q07021
P13631	Q12796
O95057	Q9HAU5
P42568	Q14566
Q02641	Q13554
P31314	P50553
Q8IUE6	Q8N257
P41221	P51654
P23945	P49407
P04899	P49796
P35968	Q9HCT0
P33032	Q96G30
P62424	Q99558
P30304	Q9BWU1
P16144	P26006
P17612	Q13522
Q8IXM3	Q9HAU4
P01024	P11215
P02766	Q6UXH1
P49841	Q969Q0
P48061	P61073
Q13315	Q14669
P48436	Q13285
Q14626	Q9ULV8
P63208	Q86XK2
P27986	P43403
P45983	Q15750
Q8WV28	Q9UKW4
P63165	Q15697
P30480	Q16658
P62873	P63244
P22003	Q13253
Q96D21	Q9HAU4
P14778	P18510
O60271	Q14240
P05388	P62258
P17181	P29597
Q13315	Q9UHL9
P23458	P47712
P40937	Q9HCU8
Q13315	Q7L2E3
Q15291	Q96A08
P48051	Q9P2W3
P11142	P49407
P04406	P50453
P31947	Q9UQL6
O75815	Q92945
P12931	Q9Y6K9
P43364	Q96JH8
P0C1H6	Q6FI13
P13725	Q08334
P01106	P34896
Q15843	Q9H9Q2
P11177	Q9P2S5
P17987	P60510
Q12933	Q8IUC6
O14640	Q96EB6
P56556	Q9NX14
O60563	Q9UHB7
P08700	Q13651
P27361	Q68CJ9
P17676	Q06546
Q12988	Q13523
Q13573	Q9NVM9
P10600	Q03167
P30480	P55786
Q92793	Q9HCS4
P23508	P33991
P33991	Q7L590
P35498	Q9UBI6
P01567	Q14653
P06493	Q12888
Q13573	Q15291
P08473	Q92597
P06213	P61328
O15479	P62899
Q13535	Q9H816
P04637	P22570
Q99729	Q9H3D4
P07910	Q9P0T4
P51681	Q9Y6G3
P09471	P17252
Q01094	Q13889
P04179	P23508
Q04771	Q9UNK0
Q99750	Q9P2K9
P09874	Q00653
O60603	P68371
P04216	P11215
Q92830	Q9Y4A5
P16885	Q07890
P37235	Q86UW9
P62258	Q9UKI8
Q9UMS4	Q9UPT5
P35527	Q00005
P12004	P62987
O96019	P0C1Z6
P05106	P13942
Q14802	Q8NC51
O75594	P63104
Q96JN2	Q9NRR5
P02774	P98164
P10636	Q9NY61
P29474	P35609
P01116	Q13772
P56524	Q16665
Q8NFM7	Q9NRM6
O43290	P63165
Q13576	Q99759
P18825	Q9Y210
O00257	P84243
406955	Q8WYQ5
Q8IYD8	Q9UBZ9
P02533	P18146
Q13315	Q15013
A6NIT4	P42702
Q9BQ66	Q9UQ90
Q8TDY2	Q9BXW4
Q9NRX1	Q9Y4K3
P08581	P22681
P45983	Q16082
Q13617	Q9Y371
O00571	Q9Y572
O75369	Q6VMQ6
Q15796	Q9UQM7
P62877	Q9NZJ0
O75676	Q02930
P02768	Q9NZJ4
O75365	Q6P996
P01876	Q8IY92
O75626	Q14938
P15121	P23759
Q9H1R3	Q9NZT1
P01111	Q0VAM2
P22392	Q9Y333
P30559	P62955
Q8N7H5	Q92541
P02679	P16871
Q9NW61	Q9UBC3
P62328	P68104
P60709	Q04759
P62829	P62913
Q16236	Q16881
P38936	Q92925
P04070	P08651
Q99798	Q9H1Y0
O00629	P19838
P13232	Q8IU57
Q08334	Q9NYY1
P06400	P51531
O43889	P31749
P68431	Q9HC52
P14780	Q09472
P01871	P02751
P01374	Q06643
P30281	P55273
P58166	P61812
P31749	Q9UBK2
O43921	P11362
P31749	Q9Y534
Q8IZP0	Q9Y2A7
P30480	Q9NQ50
Q01831	Q13569
P15153	Q13616
Q93009	Q96L34
P42574	P52565
P51692	Q13287
O75030	P63104
P17542	Q16576
O95832	Q9UDY2
P56545	Q13315
O43294	Q05397
P14415	P17612
Q16643	Q16659
O00478	O75626
B1A4H9	P26951
O43293	P38936
P62266	P62273
P27986	Q13111
P18146	Q13207
P04626	Q14289
P04049	P15498
P31749	Q15172
Q13557	Q7Z3S7
O75081	Q15303
P35244	P40337
P23193	Q6P1J9
Q13432	Q9NXU5
P54257	Q14203
P05121	Q07954
P13645	Q8TDR0
Q12988	Q96DV4
O75832	Q9Y5K5
P42356	Q9NRL3
407033	P04899
P06733	P0DI81
Q00005	Q7Z3S7
O15530	Q8IWY9
P42704	Q9GZT3
P57740	Q13315
Q8IYW5	Q96FW1
P08575	Q9NWZ3
P25054	Q8NEY1
P68366	Q96RT7
P01106	Q8TCU6
O95433	Q9UBM4
P01106	Q86VW0
P11142	P49642
Q9UKB1	Q9Y297
P67870	Q9BVA1
O15519	P22087
O75478	Q96ES7
Q13547	Q14186
P08123	Q9HCN6
O95602	P62875
Q14764	Q16665
P46094	Q99731
P18146	Q9HBI6
P42677	P62854
P01571	Q9UHF4
O75461	P25205
Q13123	Q8WYA6
P18146	Q9BYX2
P09958	P46531
407026	P25490
O75578	P16144
Q13557	Q92736
P56279	Q9Y243
P48729	P62495
P61769	Q30201
B1A4H9	P40189
P01106	Q9UIL8
P22694	Q15759
P39748	Q96AY2
O75578	P12931
P23229	P55268
P48736	P52333
O00763	Q00005
Q6P2Q9	Q92917
Q00653	Q03405
Q9Y228	Q9Y3A3
O75815	Q01813
P22392	P53396
Q92793	Q92831
O00254	P07477
P12004	Q9UIG0
Q6PEY2	Q9Y6G9
Q5T5U3	Q92730
P0C0S5	Q96DB2
P19429	P45379
P01344	P51654
Q14012	Q8TD86
P35680	Q16836
O00755	O60353
P62837	Q9UKB1
P42701	Q99665
P35626	Q96RD1
O43521	Q92843
O60353	Q96HF1
O75815	P07355
P42338	Q13733
P31785	Q9UHD0
O43353	Q14790
P10721	P22681
Q00403	Q99442
P25788	P62333
P30480	Q9NPD3
P09619	Q07890
P84996	Q9UK08
P28482	Q9UK32
P21246	Q14508
P04156	P11047
P01106	Q9BZQ8
Q03518	Q03519
P01579	Q99665
O60739	P47914
O15519	Q96JQ0
O95831	Q99759
P27797	Q13087
O00716	O75496
P35080	P50552
O14576	P51149
P60953	Q9Y3M8
O60739	P05198
Q9NPJ6	Q9NX70
P35968	Q96CV9
O95409	P21728
Q6P1J9	Q9UKF6
Q13315	Q5FWF5
406916	P35226
O60739	Q01469
Q13315	Q13363
Q13315	Q96EY9
O00762	Q96S59
O95831	Q0VDF9
P50750	Q9UHB7
O75934	Q15637
P61081	Q13564
P04406	Q13087
P05771	P15056
Q12968	Q9Y277
O75928	P01106
O75528	Q9BRQ0
P01570	Q9HBE5
P13010	P38432
P08620	Q01860
P51681	Q9NRR5
P21580	Q9Y6K9
P51965	Q96G75
P31943	Q9BUJ2
O95816	P19838
Q16665	Q9ULV8
Q68CJ9	Q96BA8
P04406	P35754
P24522	P51531
P23759	P46108
Q15645	Q8IVS8
406893	Q15910
P48551	Q8IZJ0
P62081	P63104
Q8N5R6	Q96BR9
Q13554	Q14571
P23229	Q05397
Q8NG31	Q99459
O00257	Q06587
P05112	P40238
P51681	Q16594
P38919	P62993
Q07817	Q8NEY8
P04234	Q14790
P04141	P17947
P35790	P48736
P01106	Q9Y2I7
O94907	Q96MU8
Q07866	Q9UQF2
P56134	Q96HD1
P22607	P62917
O00268	P42858
Q04721	Q9NR61
O95190	P11926
O94906	P55769
P52272	Q9UHD2
P20774	P22415
O96015	Q5TD97
P57678	Q9HAW0
P51685	Q9H2A7
P05014	P32927
P02675	P20073
P63261	Q9ULL8
P43307	P51681
Q15078	Q96EP1
Q01064	Q05086
Q8IXI1	Q8NF50
P0C0S5	Q7Z2G1
Q13522	Q9UD71
O75382	P60604
O14777	Q9Y2J4
Q9BVJ6	Q9BWC9
Q9P2W9	Q9Y328
Q04864	Q16548
P63096	Q15147
P26368	Q96I25
P09466	Q7L5N1
P03372	Q3L8U1
Q68CP9	Q92925
P05771	P30086
O95013	P32121
Q02543	Q9Y3U8
P16333	P29074
O95257	Q9BVJ6
P11182	Q12857
Q03519	Q04206
P17301	P49747
O43353	P51617
P28482	Q8WU20
O95484	P57739
P52788	Q13387
P28300	P98160
Q8NFH3	Q9NRG9
O95985	Q8IYD8
O15111	O75688
Q9BZL6	Q9Y3R0
P49959	Q99459
Q71UI9	Q96RL1
O14775	P08908
P36578	P62987
P01106	Q9UBC3
P09619	Q92915
Q07955	Q08170
O15111	P42345
O14879	Q9UHD2
P18146	P27361
P0C1Z6	P55199
P51532	Q16666
P15923	P27361
O00221	P38646
P36896	Q15796
O00327	P20393
P62805	Q9BQA5
P00533	Q99700
Q6UXL0	Q8IZI9
Q13620	Q9NZJ0
P30154	P31751
P05556	P12109
P06241	Q06418
P04839	P17947
P19174	Q3MJ16
P53985	Q15714
P09382	P09564
P28482	P42224
O15264	P61978
Q8NFZ0	Q9P1W9
P32121	Q13428
P01112	Q12967
Q9H1J7	Q9UP38
O95059	Q969H6
O43921	P08138
P08138	P78536
O95837	P30559
O00308	O15530
O60732	P0C0S5
P62256	Q9Y508
P22681	Q9Y6Q6
O43677	O95169
Q13435	Q15287
P08620	P35916
P35916	P61328
P17301	P63261
P24385	Q9HCU9
P53420	P56199
P42126	Q14197
P63261	Q92729
P15056	P63104
Q15906	Q9Y265
P63165	Q9C0J8
O95985	Q9H9D4
O14787	Q9UBU9
P61586	Q8IVF5
Q15365	Q16851
P07550	P62993
P05090	P0CAP1
P01106	Q96T76
P07996	P17301
P26641	P39748
P35968	Q9Y371
P01579	Q9HC73
P48436	P62158
O95996	Q9NR80
O15479	Q9UQ35
P22612	Q9HBA0
P20333	P33981
P26373	P49207
Q5EB52	Q9H7B4
P57086	Q9P0L1
P46531	Q969H0
Q07021	Q07955
P01241	P39019
P55072	Q13315
P23258	P63104
P31947	Q08AE8
P18146	Q86VK4
9757	P84022
P37173	Q9HAU4
P23219	P45983
O75019	P12318
P62993	Q13233
P51991	Q8IWZ8
Q96N67	Q9HBH0
O43747	Q96G01
O43353	Q9H173
Q13435	Q8TBK6
Q16254	Q9H211
P53708	Q16787
Q15834	Q8N302
P23258	Q06609
Q92997	Q969F2
P22314	Q9Y385
P56705	Q5T4F7
Q92540	Q96Q15
P35626	Q9GZK4
P10242	Q9H2X6
P35626	P58170
P06746	P09429
Q14164	Q6UWE0
O43157	Q92730
O14576	Q6PEY2
P19174	P49916
Q9GZT6	Q9NXU5
O43261	Q04724
P22681	Q13191
P13945	P32121
P63151	Q92597
Q9UJU6	Q9ULA0
P33778	Q6FI13
Q02156	Q86YW0
Q13315	Q96EY1
P20929	Q969Q1
O76024	Q13352
P35609	P62736
Q8IY31	Q9UPT5
P22392	P54725
Q9H936	Q9HCK5
P48634	Q9NTJ4
Q9NTM9	Q9Y2P4
P35558	Q9UGI9
O00422	P09455
Q9Y265	Q9Y572
P56524	Q96A08
P31947	Q14103
P01574	P10912
Q13573	Q9NS91
Q8N1F7	Q8NFH3
Q96L14	Q9P2A4
O75832	Q5VTR2
Q15154	Q96RK4
Q07955	Q9BTC0
P03372	P28482
Q8WXE1	Q9NVI1
O75446	P24385
P16070	P52735
O00744	Q9ULV1
P04637	Q12873
O60262	P14416
O60343	Q9Y243
P30556	P32121
O95551	Q9Y4K3
P14921	Q07890
P13727	Q12873
O60333	Q7Z460
Q9UM54	Q9Y3C5
P08571	Q9NR97
Q969G3	Q96GM5
P27361	Q01196
Q7RTN6	Q9Y478
Q05048	Q9UKF6
O14599	Q66K74
P41743	Q9HD67
O00571	Q14790
P09919	P18146
O00587	P46531
P09874	P49959
J3KMZ3	P27361
O60244	P09913
P06241	Q99259
Q02363	Q5T3J3
Q00610	Q9Y478
O94985	Q92547
P10721	P46108
P26373	P62424
P30504	Q13263
Q5TH69	Q9NZJ0
P23560	P34130
P09651	Q14103
O14508	Q9UHF4
O75448	P41235
Q06455	Q99081
P27448	Q04917
Q66K89	Q96KQ7
P78552	Q9NPF7
P36507	Q13164
Q15796	Q5T9A4
O95994	Q02817
P62330	Q9ULH1
O60739	P06753
Q14197	Q16795
Q969N2	Q9H1J1
P42336	Q9HC35
O43318	Q9UQF2
P63098	Q13469
P47914	P61353
O15151	P48729
P07437	Q9BQE3
Q96B02	Q96GF1
P49790	Q13573
O14920	Q04864
P05141	P29372
P12931	P16284
P00533	P35354
O95613	P55036
Q14197	Q9UJZ1
P54646	Q16877
Q13535	Q6PJP8
O14798	Q6UWE0
P12107	Q9UKX5
P32456	Q12972
P39019	P62269
P63104	Q13153
Q8WXF1	Q92956
Q05516	Q8N5W9
Q05516	Q13643
P12236	Q13233
O14964	P27986
P51991	Q15287
P01106	Q86UB9
O00231	P17980
P52198	Q9P107
O95786	Q99558
P16333	P78368
P52630	Q9Y6X2
O75419	Q9BRT9
O75955	Q9BX66
P08754	Q08462
P08670	Q13573
Q9HBI1	Q9UKX5
Q8TD26	Q9H0E2
P62805	Q9ULG1
O43674	Q9NX14
P20138	Q13191
P31749	Q53ET0
O95568	Q9NRH1
O60224	Q16665
P52948	Q9BUJ2
Q03164	Q9C005
P15336	Q96RU7
Q92843	Q96PG8
O00303	O14602
O60716	P04626
P09913	Q00978
P58401	Q9GZR7
P15260	P25445
O96013	Q86YP4
Q15759	Q16644
P42771	P84022
P62258	Q9UQL6
Q9Y243	Q9Y6K9
Q13547	Q9BTM1
P62993	Q16576
O94986	Q13568
P26447	Q99075
P02679	P04196
406904	P11413
O00626	P61073
Q14161	Q8N1W1
P30480	P40939
P58335	P62979
P10914	Q9ULK4
Q06455	Q9NRR5
O15264	Q8NER1
O95865	Q13188
P42679	Q14289
P61964	Q92831
P35222	P63208
O43524	Q9Y6K9
P78509	Q13797
Q13315	Q5UIP0
P00519	P49023
Q96L91	Q9Y4A5
P01574	P16871
Q9H6R7	Q9Y3C7
Q6PI98	Q9ULG1
O15198	Q01082
P99999	Q9Y277
P24539	Q6XUX3
P61981	Q8ND76
Q9HCS7	Q9ULR0
B1A4H9	P38484
O43513	Q9BWU1
P11234	Q9NZL6
P29597	P42226
P33991	Q6IE81
P20333	Q13233
Q01344	Q9ULV8
Q14160	Q15700
P07948	Q99704
O43240	Q5T3J3
Q01970	Q13237
P51608	Q9H2X6
Q08289	Q969Q6
P13942	Q05397
P78352	Q8N2Q7
P60520	Q92945
P01100	P20823
Q13315	Q68DE3
Q5VTD9	Q92832
P17535	Q16539
P00533	P09603
O00762	O95067
P02649	P26441
P06400	P42685
O00463	O94972
O95622	P63092
P19174	Q9Y2X7
Q14203	Q96G01
P56880	Q96AP7
P08069	Q15147
Q969Y2	Q9NR21
Q12802	Q9H492
P01243	Q13347
P61006	P61026
O43809	P01023
P61604	P68104
O15111	P46531
P16118	P35557
P54253	Q8WW36
O95837	P30989
P00519	Q15375
P46527	Q96PM5
Q6NS38	Q8IY92
P54259	P61204
P17612	P60510
O95848	P10398
P13535	Q99623
P49450	Q9Y6A5
P41250	Q9HCU4
O15551	Q8N6F1
Q01844	Q01851
P60891	Q9H8Y8
P41221	Q01974
P48549	Q9P2W3
Q16478	Q6UWE0
P35626	Q8NGG5
Q86Y13	Q9H8T0
O75078	O76061
P50213	Q9Y6K9
P24941	P49916
Q9BRP8	Q9Y5S9
P56524	Q16778
P42574	Q16082
O95816	Q9GZX7
P33993	P51948
P63000	Q8IW93
P10827	Q96G25
P04049	P42336
O14640	Q13467
P27986	P52333
P25963	P62195
406953	P09651
O95467	P13945
P45983	P62714
P15509	Q9ULV8
P49792	Q9UHY7
P00533	P49765
P01889	P43626
Q13416	Q9NYB0
Q14164	Q9Y265
P23508	Q9UBT2
P21796	Q15388
P30084	P60520
Q99062	Q9GZX6
Q13573	Q6P1J9
P54840	Q9H7J1
O43318	P38646
Q96B02	Q9NS56
Q8IUQ4	Q9Y2X8
P01106	P25490
O75038	P00533
P54253	Q14201
P04637	P04731
Q13547	Q6W2J9
P35626	Q8NGM8
Q13888	Q6ZYL4
O60936	P42575
P49321	P62805
P14210	P21802
P23246	P63000
O00482	Q15466
P11215	P12931
Q13535	Q9P2M7
O00755	O95813
O43809	O60739
P04626	Q9BRG2
Q04759	Q9H0R8
P30968	P35222
P56704	Q14696
P25205	Q14566
P01106	Q15717
P62753	Q96RG2
Q96ID5	Q9BX70
P06746	Q04724
O14578	P61586
Q14691	Q9UNS1
O95139	P03905
P10721	Q9Y4K3
P98171	Q9H4E5
O95819	P62424
407026	Q13569
O14727	P04637
O43747	P61966
Q15459	Q9NZC7
O95067	Q9UM11
P46776	Q9Y3U8
Q92569	Q9UQC2
P62993	Q93079
P04406	Q13255
O60216	Q13573
P03372	Q4ZG55
Q08170	Q14103
O43493	Q7Z3C6
P17676	P28562
P10599	P63104
P62487	Q8N7H5
Q08945	Q6DRA6
P05386	P62750
P26373	P62750
O43353	Q15306
Q9BV47	Q9Y496
O95298	Q9Y6M9
P31939	Q14164
P17275	P45984
P48729	P50548
O00459	Q13393
P62244	P62273
P50454	Q9Y328
Q16665	Q99967
P35580	Q01449
P23527	Q16777
P54259	P98164
A5PKW4	O60921
P18146	P48065
P00533	P40763
P25787	P25788
Q13094	Q92783
P26641	Q9Y3C7
O15259	Q9NRR5
P42566	Q9H2G2
Q13368	Q13636
O14920	P10809
P08246	P20160
Q5VSY0	Q9P0V3
P05771	P61586
P30279	Q00535
Q8N2Z9	Q9NVI1
P52756	Q15366
Q13976	Q15147
Q13651	Q969D9
O15553	P17676
P98161	Q6VMQ6
P46937	Q9Y2T4
Q02556	Q9BYX4
O15258	P54257
P01243	Q9Y4K0
P05154	P07288
O95084	Q9H0R3
O00141	P55072
P51817	Q06432
P12111	Q9HCN6
P84243	Q15542
O15297	Q01094
P55212	Q13490
P05783	P31946
Q15365	Q15366
P01889	P25788
P26441	P60228
O75438	P03901
P01241	P17980
Q92851	Q9HAV5
Q14103	Q15424
Q8IYD8	Q9NPD8
P07195	P16104
P04637	Q9HCN2
P30050	Q13573
O14980	P08238
Q03060	Q16649
P35222	P35869
P17482	Q9BQ66
Q96DE5	Q9BS18
Q14197	Q9HC36
P49768	Q9NZJ7
P62993	Q92529
Q9NPH3	Q9Y616
O75367	Q8IYW5
Q9UKI8	Q9Y294
P23381	P40926
P01563	P32927
O76064	P62837
Q13571	Q9Y6I3
O14610	Q13698
P04183	Q16891
406986	Q9H3D4
P35749	P63267
Q15714	Q9Y4R8
O14775	P14416
Q9BVK8	Q9HAW0
P19174	Q86YH6
Q96T76	Q9Y5J5
Q13596	Q92890
P15121	P40337
P0CG47	Q13415
Q93097	Q9UP38
P16871	Q9P0W0
P27694	Q06609
O95707	Q9BUL9
P01567	Q01113
P18564	P56199
Q01167	Q13315
O00221	O00743
P55884	P62753
Q04323	Q9HCE7
Q02750	Q96S96
P17066	Q9Y6K9
P08754	P41597
P46459	Q86Y82
P35354	Q15717
P06400	P55345
Q15554	Q92878
Q5VVJ2	Q92831
Q13608	Q6VMQ6
Q92917	Q9BQA1
P04632	P13569
Q04637	Q71F23
O14733	Q9NZJ5
Q15714	Q9Y241
P36888	P62993
P63267	Q08043
O95685	P13807
P35244	Q9Y2B9
P01569	P24394
P61086	Q8WVD3
406995	P84022
O95467	P25021
P26010	P35609
P27540	P35269
494336	P11362
P00488	Q05397
P62310	Q9BRX9
P06239	P24468
P68366	Q99459
O43617	Q96Q05
P62873	Q9HBW0
P01106	Q29RF7
P00367	Q99558
Q99459	Q9NS91
P55795	P67809
O15527	Q13952
P24522	Q8TAQ2
P01562	Q9HC73
P52198	Q8IWW6
P01116	P50148
Q9C0E2	Q9Y2Q3
Q13315	Q9UJZ1
O14974	Q96A32
P30291	P63104
P62805	Q8NBZ0
Q99650	Q9P0W0
O75460	P17861
P15153	P19838
P01570	Q92793
P06213	P49763
Q3T906	Q9NRI5
O76061	P19387
Q01082	Q9NRI5
Q13547	Q15583
O60729	Q9H1A4
P25054	Q8TF01
Q13315	Q8TD26
O43295	Q8IXI1
P22612	Q9UBI6
P01008	P41235
O00267	P63272
P46777	P63173
Q9BU76	Q9NVV9
P32881	P42702
O75154	P62491
P28482	Q12778
P43243	Q99459
O95816	Q15008
Q6P1M3	Q9NPB6
Q14653	Q9Y5Q3
P46934	Q9H469
P38398	P40692
P30260	Q9UJX5
Q13418	Q5JVF3
P63104	Q06830
O43294	P31431
P49642	P62979
P48736	Q05655
O14640	Q86T65
P18077	P61513
Q13315	Q96CX2
P01112	P53778
Q13332	Q13432
P01106	Q8N8A6
P62304	P62316
P40259	P51451
P52435	Q6P1J9
P12814	Q9UBF9
407026	Q9Y6K1
P31751	P98177
P19474	P63316
P06241	P98082
P09919	Q8IU57
Q04771	Q13705
P48443	P55055
P61421	Q9NR50
O95295	P55268
P25490	Q92769
P68104	Q00887
Q15714	Q6P4A7
P28749	Q14188
Q8IXI1	Q96QB1
P61981	Q15942
Q96ER3	Q9Y5J5
P17252	Q9NYA1
P35790	P42336
P04637	P63162
Q8TB05	Q96G25
P53778	Q96RT1
P01375	Q99558
Q8N187	Q8TAP4
P51991	Q07955
P06213	P62993
P51587	Q06609
Q53QZ3	Q96L33
P16104	P63104
P08754	Q01668
P51532	Q92925
O15399	P42263
P04637	P12004
P31749	Q15027
P62280	Q01201
Q13387	Q9UKR5
Q01469	Q9H1Y0
P05412	Q14457
A0JLT2	Q13148
P07910	Q8TAP4
P83916	Q9Y232
Q8N0W4	Q9Y4C0
P59768	Q8TCU6
Q14831	Q9P2W3
Q92905	Q99459
P61513	P62917
P46940	P62316
P17544	Q9NR55
O00459	P15153
Q14164	Q8N163
O75970	O95477
P05106	Q06124
P28074	Q9Y244
554213	Q15329
P43405	Q15418
Q86U70	Q9GZU7
P08047	P48960
P24723	Q8IWT0
Q15042	Q9Y2Q3
P62330	Q13148
P04637	P0CG47
O75832	Q13200
O94864	Q16531
P10242	P21333
P43146	P46777
Q06609	Q9Y376
P16104	P62875
P42336	P42702
P60709	Q7L2H7
P61981	Q07021
P60866	Q99684
P00519	Q03468
P60763	Q92558
P05111	P08476
P08069	Q9HCT0
Q9H9E3	Q9UP83
O43679	P61968
P06756	P18564
P15170	Q9NR09
P15498	Q15910
P07737	Q96QU8
P10600	Q04771
O75937	Q9BUJ2
O95400	Q86V81
P12757	Q8N3E9
P62805	Q9BZK7
P00519	Q9BX66
P26651	P49137
P15586	P16333
Q9Y664	Q9Y679
P17947	Q08722
P59998	P60709
P11234	Q9NRD5
P26045	Q96KM6
O15524	Q08881
O00231	O60383
Q8NBJ4	Q9NR50
P23246	Q13573
P61313	Q9UKV8
Q13233	Q9H2X6
O15530	P05771
Q15700	Q9GZV5
Q13535	Q9UER7
P61803	Q14164
P05787	Q07889
O00198	Q07820
O43513	Q9NX70
P26599	Q07955
P08637	P20963
Q07955	Q86X95
P56746	Q07157
Q05209	Q9NXF1
P61073	P78556
P01106	Q9NYF8
P27986	Q15019
Q13315	Q9P206
P06729	P19256
P84098	Q13573
P00533	Q9Y490
P07996	Q05397
P10276	Q9Y6X2
P52655	Q92750
Q16777	Q7Z2G1
P01889	P61289
O75995	Q9HCE7
O43889	P35638
Q93062	Q9H0E2
64397	Q9H4A3
O15105	Q13547
P17948	P40763
P30518	Q5JWF2
P19838	P27930
P68104	Q15796
P04637	P14210
P06493	Q16254
Q16401	Q9UL46
P30154	Q9UPR3
P01106	Q9C040
P48357	P54646
P15498	Q06124
O75376	Q16342
P35968	P61328
O00303	P20042
O75800	Q13064
O75365	Q7Z794
O75159	P42229
P14316	P16298
P35626	Q8NGW1
P36897	Q5T6F0
P49459	Q5VTR2
O76095	Q2QGD7
P51397	Q15047
O75578	P10451
442896	Q15303
P51668	Q9Y675
P60228	Q92956
P35268	Q9UNZ2
P46736	Q6UWZ7
P16333	Q9Y5X2
O15287	Q06547
P10912	P20809
Q14790	Q9NS56
P17181	P40763
P25025	Q9Y4X3
P21980	Q96KM6
P38398	P98170
P12004	Q13428
P49841	Q8N0Z3
P40337	P58546
Q13501	Q16543
P49746	Q9UKX5
P56945	P68366
P30511	Q03518
P35626	Q8NG81
P01034	P25774
P29597	Q99570
P06401	Q9Y618
Q15008	Q9Y4K3
P22105	P56199
P78396	Q15717
O15379	Q96EK4
O00255	Q15291
Q02878	Q07020
Q15796	Q96RT1
P05997	P16144
P84022	Q86UC2
P00533	Q6P1N0
O43639	P54259
Q15428	Q6P2Q9
P09382	Q16637
O00401	O15143
Q14197	Q9BYD6
Q9H9T3	Q9HCE7
P01106	Q9NQX5
Q08334	Q9UBD9
Q96HA8	Q99750
P35626	Q8NGP4
O75581	O94907
P62899	Q9NY93
O95471	P57739
P05013	P17181
Q6PIL6	Q9NS61
P42574	Q96P09
P34932	Q9H816
O75691	Q9Y6K9
P11229	P63218
P18507	Q15111
Q02224	Q9Y6A5
P42858	Q00535
P07478	Q8TEW0
P01106	P29375
P00403	P30480
P04004	Q92905
P25940	Q05397
Q02040	Q15834
Q86W42	Q96FV9
P29372	P54725
P49810	Q9NZ42
Q9NYJ8	Q9Y230
P12236	P20333
O60383	O95257
P37840	P51693
P61026	Q15717
P43246	Q14451
O43281	O75865
O75626	Q96DX7
O14980	Q13158
Q9UDY2	Q9Y4K3
P09038	Q02763
P49023	P56945
P35221	Q8N5A5
P38405	Q8NH72
Q13261	Q969D9
P16104	P30040
O75190	Q9Y5J5
P0CG04	Q9UMX0
P62906	Q99558
P04637	Q15486
P19338	Q00653
