#node1	node2
P49720	P56537
Q13573	Q96QU8
P61764	Q16623
P00533	Q13740
P35240	Q9Y2J2
P31785	Q9HBE4
P36956	P41743
P04637	Q00987
P09936	P23508
P01111	Q9UM73
P35968	P49765
Q96RN5	Q9BTT4
P63098	Q9UJX4
O15031	Q92854
Q15119	Q96JB3
P54253	Q8N554
O43918	O95433
P52630	Q9Y2T4
P11171	P14174
Q13042	Q9UJX3
Q96RJ3	Q9Y275
O15239	Q86Y39
P10275	Q15910
O00574	P51671
P98175	Q96EQ0
P25963	P61201
P15153	P42331
O76054	Q9NRR5
P50151	Q15147
P09486	P26358
Q9BVA1	Q9Y4K3
Q13315	Q5VTR2
P62745	P98171
P12931	Q14194
P10914	P42229
P68431	Q92769
P43364	Q8IXB1
Q9H2G2	Q9H5I1
P15408	P18146
P05141	P20333
P12268	Q9UET6
P30872	Q13424
P35625	Q13444
P14625	Q16665
O60733	P84077
O43493	Q96CW1
Q16543	Q92956
P63279	Q13263
P13569	Q9NYL9
Q13315	Q15751
P12931	Q16512
O00744	O75581
P48443	Q86YW9
O43488	P01889
P62805	Q9UNL4
P30511	Q03518
Q8N6T3	Q9GZQ8
P60866	Q99558
P22612	Q9NPA1
P62877	P63208
O95229	Q9H410
P05067	Q9Y5Z0
Q13751	Q16610
P41220	P61019
Q16637	Q9Y3C7
P46776	Q9Y3U8
P32121	Q8NH43
P01562	P23458
Q13315	Q5TGY3
P01876	P02647
O76070	Q96AE4
O15047	Q9UBL3
O95166	Q9BXW4
P26641	Q96KR7
Q14573	Q9UQM7
P25788	Q03014
P51148	Q15075
O15524	P10912
O43889	P05771
P07355	P16104
Q6IBW4	Q9NTJ3
P14324	P54253
P51677	Q9H2A7
P43307	Q9HAW0
P16234	Q92914
P50591	Q12933
P51532	Q9NZW5
O00442	Q99459
O60656	P41235
P49841	Q6UXH1
P63104	Q06413
P06493	P30260
Q13541	Q9Y6B2
P11473	P18146
O60674	Q12913
P51693	Q8WUB8
P15927	P54132
P14174	Q92956
P42771	Q9UJX2
P35555	Q16270
Q92574	Q96N67
Q14790	Q9NWB7
Q8WW43	Q99466
P52735	Q7L1Q6
P01116	Q9NS23
P31689	Q9Y333
P19012	Q15013
Q8IU57	Q8IZJ0
P62158	Q14012
P62244	P62993
P41252	Q99558
P30480	P37108
P51654	Q9H1J5
O95169	O95182
Q14160	Q9UDY2
Q92620	Q9BUJ2
O60840	Q86W47
P02748	P13987
P40763	Q8WXH5
O60391	P36873
P62837	P78545
Q92765	Q9GZT5
O15273	Q969Q1
P07948	P15391
P57739	Q9UDY2
P50406	P63092
P19438	Q13501
Q13153	Q15118
Q9BQ87	Q9Y618
O94806	P12931
P53803	P61218
P06756	P53420
P22694	P40145
O60359	Q14738
P08246	Q01196
P49116	Q8N5C8
Q92616	Q9Y5V3
P38405	Q15619
O75815	Q92945
P07384	Q15078
Q16659	Q92692
O15111	Q92985
P04637	P07339
O43156	Q9Y4A5
P54253	Q9Y2K5
P42338	P50151
P14649	P36873
P49418	Q15078
P30480	P51149
P09619	Q07890
P35637	Q15637
P11234	P41743
P05067	P78536
Q06330	Q96T58
P14373	Q8TES7
P41235	Q9HB31
P08246	P20160
Q05397	Q16363
O95167	P03897
O60739	P84090
P42830	P46094
Q13596	Q92890
P31947	Q15884
P02008	P22607
P10145	Q14653
O60258	P00533
P01106	Q96K12
Q13007	Q9HC73
P10415	Q13526
P10827	Q6P2C8
P17480	P25440
O60566	P51587
P14784	P55072
P12277	Q8N6R1
P22612	Q8IZS8
P30613	P52790
Q13362	Q9UBN1
O60306	Q9NW64
O75818	O95059
C9JDP6	P57739
O75940	Q9Y4A5
P09651	P51991
P50453	Q5UIP0
P38432	P54253
A8MTJ3	P59536
P35225	Q6UXL0
P59046	Q9UNN5
P16871	P30101
Q04917	Q96L34
O14775	Q99677
P09603	P17947
O43776	Q14164
P21860	P22681
P78330	Q9H8S9
O43293	P04150
Q9NX70	Q9UHV7
O95007	P35626
P01574	P10912
P49790	Q8IY92
P49736	Q9Y3A3
P63000	Q92974
P14555	Q8NHQ1
O75964	Q9Y5J5
P49411	Q9Y375
P10809	Q9NR28
Q96ED9	Q9H8T0
P24385	Q01101
P57088	Q9UET6
Q99665	Q9GZX6
P01889	Q01813
P55196	P68032
O95166	Q9H492
P09919	P40238
P15311	Q9UFF9
P01106	Q9NVI1
P22681	Q16665
P31946	P84103
P50914	P84098
Q96ST3	Q9UQ80
P01106	P08195
P30307	P62140
Q14566	Q9Y5N6
O00429	P16298
P22301	Q99062
P18124	P36578
P11831	P15172
O15198	Q9NQ87
P61073	Q05397
P28482	Q14247
P78364	Q9BSM1
P17677	P68400
P48061	P51679
P41743	Q15714
P15260	P32881
Q02763	Q15262
P11274	P62993
O15085	Q14161
P05771	Q9NYF0
P02751	P26367
Q13535	Q13547
P12931	P26373
Q9H2G2	Q9UIF9
P07437	Q9Y572
Q15645	Q9BSH5
P56182	Q53EL6
P07202	Q99062
P14316	Q08209
P04629	Q9Y2R2
O95918	P38405
P01106	Q9C0E2
P46937	Q99594
9757	P84022
P51149	Q96B97
P0C0S5	Q7Z2G1
Q00722	Q9HAV0
O14490	Q9Y566
Q01813	Q99459
O15479	P39019
P25788	P43354
P38405	Q8NGN0
Q9H0E9	Q9NPF5
Q00978	Q5VTD9
O94806	Q16236
P55795	Q12906
Q07021	Q15139
Q13751	Q7L1I2
Q13573	Q92785
Q08117	Q9BV47
O14737	P13686
P15336	Q9Y230
P0CG48	Q96FW1
Q04912	Q9ULL4
P27348	P49286
Q15744	Q9UBW7
O95819	Q96JQ0
Q13163	Q16659
O14974	P63104
Q9H9S4	Q9UGJ0
Q06547	Q13309
P12956	Q99643
P13725	Q9HBE5
P84996	Q68DD2
P42768	P43403
P24468	Q13547
O60721	P00519
P01127	P08138
Q13526	Q6UXH1
P35080	Q8TAX7
Q00013	Q9NYL2
P20823	P63104
Q9BZE0	Q9H4A3
O60503	P50150
Q05513	Q6IQ26
P68400	Q9H257
P08123	P10914
P61952	Q16539
Q12824	Q9H5J8
Q09028	Q9BTC8
P20226	P52657
P05814	Q9H0E2
P01243	P26368
O43566	P11215
Q13547	Q96QV6
P68036	Q6ZMZ0
O14964	Q5VTD9
Q13409	Q71U36
P10415	Q66LE6
P16333	Q99259
Q13315	Q9UJA5
P32456	P49903
P04156	P67870
Q14240	Q6Y7W6
P50613	Q13888
P12034	P22607
P49137	Q15759
Q14155	Q92888
P07437	Q12933
P21246	P42224
P23229	P63261
P05106	P53708
Q04206	Q969V6
P09651	Q13242
Q9UNF1	Q9Y2Q3
Q16539	Q92574
P15882	Q8IXI1
P51817	Q13224
P63279	Q719H9
P63092	Q9Y265
Q8IU54	Q9HC73
P09619	Q9NSA1
Q53HC5	Q9UKV3
O95251	P10275
O75084	Q92765
Q93062	Q96HA1
P67775	Q13541
P10275	P10606
O75326	P05556
O75438	Q16718
Q6ZW49	Q9UBL3
P12931	P14317
Q13315	Q9UPU5
P04435	P07766
P28702	Q92793
P28562	Q01085
P47914	Q12873
Q13237	Q16720
P29400	Q9HCN6
O43915	P07333
O60260	P63000
P06241	P19174
P22362	P46092
Q9GZS1	Q9UBC5
Q13315	Q99873
Q15139	Q86YW0
Q13535	Q29RF7
Q15428	Q15459
145624	Q14344
O95751	P18146
P55157	Q9BXM0
O00459	Q6PIZ9
406891	P01116
O95777	Q8IU57
P17947	Q15080
P04908	Q9BY41
Q92597	Q96KP4
Q00653	Q96ST3
O14920	P15104
P68032	Q9UI47
P50151	Q00975
Q8IWX8	Q8IX12
B1A4H9	Q99665
Q13263	Q9UQ90
Q9H1R3	Q9Y375
O15131	Q9NVS9
Q15323	Q6IBS0
Q14240	Q9UBI6
O43521	Q15172
Q12933	Q9NYJ8
P11473	P48552
P51116	P61289
Q13315	Q9H0H0
P31946	P63104
P35227	Q14781
P27361	P84095
P08047	P14859
P45985	Q16539
P41235	Q14520
O76039	Q9H2G2
Q00325	Q6WCQ1
406977	P08581
P55010	P67870
P19634	Q13315
Q15029	Q15427
Q969V5	Q96B02
P61088	Q86Y13
Q04721	Q8IZL2
P35442	P61812
P07199	P09874
P01889	P14174
P17535	Q8WYK2
O95168	O95298
P15509	P52333
P05026	P48736
P01569	Q01344
O95782	P13987
Q13547	Q6W2J9
P53778	Q9Y243
O75251	O96000
P05067	P14136
O14654	Q8WXH5
Q96PM9	Q9Y2X8
P05771	Q9BX67
Q8TDB6	Q96B02
Q05513	Q9H492
P05388	Q02543
P33240	Q9P2I0
A8K6C2	P24394
P63167	Q9UKR5
P00390	Q8NG27
Q9C005	Q9UBL3
O43889	O60675
Q9UM47	Q9Y219
P08708	P60866
O43242	Q13573
Q14197	Q9Y4W6
A0JLT2	Q8WYP5
P12318	Q8IYS5
Q96PK6	Q96PU8
Q13748	Q92974
P05787	P13987
C9JDP6	P56748
P48058	P51817
P41227	Q16665
P49796	P63096
O00329	O00459
P61626	Q8NEV4
O43255	P43146
P07333	P31371
P62263	Q8IXH7
P55072	Q9BUN8
Q8WTW3	Q9H9E3
100008587	O15160
P31314	P49767
P08581	Q96PU5
P62633	Q9UET6
P15880	P39019
P03372	Q8TAQ2
Q9H267	Q9H9C1
P08670	Q9H2D6
P49821	P56181
Q5T0N5	Q9Y4D1
P60763	Q8TEW0
Q9BUF5	Q9Y4K3
P53708	P60709
Q07011	Q13077
Q9UI95	Q9Y6D9
P02787	Q13509
P52756	Q14683
O00750	P00533
P06899	Q9BTM1
O15056	Q9H2G2
P10301	P55196
P54578	P62979
O95167	Q16795
406901	Q9UL18
O14641	O15169
P51531	Q12824
Q13111	Q13112
P54727	P62987
P62745	Q9NZN5
P20333	Q9Y297
P19174	P42336
P26641	Q8WYK2
Q12933	Q13114
P20333	Q96CX2
O60232	P51946
P08123	P08254
Q15185	Q9NRG4
P50914	P62424
Q16849	Q92543
P63215	Q00975
P50914	P62899
P01568	Q99650
Q9BU76	Q9NVV9
Q8IZH2	Q9H583
P05412	P61073
P16144	P21815
P51677	P55774
Q68CJ9	Q93009
P56537	Q9UL03
P56556	Q9Y6M9
Q12923	Q9HB21
Q05519	Q86U42
Q92835	Q99704
P11831	Q9Y6X2
O60641	P01889
P08107	Q00597
O43187	Q99558
P01111	Q92565
P25788	Q9UET6
O60739	P50395
P18124	P62913
O15484	Q9H1Y0
O75508	Q07157
P19438	Q00610
P31431	P49746
P60900	Q9Y4K3
Q13573	Q9UM47
O00159	Q9H9Y6
O00141	P01833
P11586	P24941
Q05397	Q13972
P20292	Q16873
P00533	Q9UJM3
P46777	Q9Y3U8
P49662	Q04323
P21580	Q92985
O95166	Q8TC07
O75815	P29692
P68371	Q9H9G7
Q92956	Q9HC36
P05231	Q00653
P52756	Q08170
Q9UJZ1	Q9UKV8
Q13501	Q15796
P17931	P23511
P00533	P01112
P62913	Q92901
P48723	Q9NR33
Q96P70	Q9Y6K9
P10276	Q96IF1
P02766	P08670
O75365	Q8N163
P62280	Q9Y230
P21918	Q5JWF2
O14508	P23458
P78368	Q9H6R7
P13489	P49411
Q99459	Q9UBD5
O95295	Q9NRC1
O95989	Q9NX63
P20618	P61421
O14786	P54259
P04234	Q99759
406906	Q6PIY7
P06241	P54829
P26373	P46777
407051	Q9H9Z2
P05015	P40238
P02766	P41235
P30154	Q9H0K1
P38936	Q05516
P10827	P50613
P60520	Q96PQ7
Q14181	Q8IW50
P35626	Q6IF00
P30939	P59768
P49840	Q9NP79
P48551	Q86WN2
P23527	Q96DB2
P62745	Q96N67
P01106	Q96T52
P68104	Q99459
Q13485	Q92985
P26006	Q01955
Q15059	Q9GZQ8
O43586	P18031
Q9BPY3	Q9P2H0
O15198	Q8NAM6
P22736	Q14469
P62241	Q07021
P38936	Q15672
Q70Z53	Q9HCC8
P07948	P42262
P00533	Q13191
O15169	P36873
P63000	Q92558
Q13145	Q9H461
O60359	P22694
P05771	Q02930
O00501	Q8N6F1
P63010	Q9HCE7
P01106	Q16587
P14678	Q15477
P13164	P42224
P38405	Q9Y585
P35372	P50151
Q8WY22	Q9Y4K3
O60936	P04637
P35626	Q8NGK3
P08670	Q53TS8
P41182	Q9BXW6
P53350	Q9UKT4
P02768	Q9UBS5
P40763	Q07666
Q96P09	Q9NR28
P62834	Q9P2F8
Q02928	Q07869
P42224	P52630
P61326	P61981
Q96LZ3	Q9UJX5
407035	P41180
Q13315	Q9UIS9
406947	P17947
P48552	Q9Y6X2
Q07812	Q9HD36
O75899	Q9UBS5
P31946	Q7Z401
O14543	P08069
P01243	Q9Y3F4
Q5VTD9	Q86VX9
P27348	Q14678
Q13546	Q13748
P30480	P62191
P36897	P84022
Q96KQ7	Q9Y6K1
P0CG48	P55072
Q9BVJ7	Q9BYC9
P19793	Q09472
P42345	Q70Z35
P46781	Q9UET6
Q13547	Q9Y5X4
O60684	P49448
Q9H3S1	Q9ULL4
Q14344	Q96RI0
O95677	Q15475
Q15274	Q9BQ66
O14576	Q9BQE3
P17813	P18146
P55157	Q9UN72
P43403	Q13191
P40337	P49257
P11171	P35580
O15198	Q96SQ5
O00555	P61952
P0C0S5	Q99496
P51817	Q14957
O14807	P21359
P15927	Q9H9A7
P21673	Q9Y383
Q13797	Q9UKX5
Q15287	Q9BZI7
P19838	P43243
Q15287	Q93009
P63165	Q92610
P60228	Q5T764
P10276	P31268
P46100	P63165
P35638	Q16649
P06396	Q8TBX8
Q15633	Q9UKV8
Q86U86	Q96GM5
Q06830	Q9HCK5
P63165	Q9NYW8
O94916	Q13554
P29350	P42701
Q5RL73	Q9UN74
P00747	P07355
Q12857	Q13315
P26651	Q96B26
PI3KR1	PI3KR2
P04843	P62330
P16885	P42336
P32121	P49682
P28222	P50151
O15519	Q9Y572
O96017	Q00987
P16220	Q9BTC8
O15162	Q96H86
P05387	P47914
B2RTY4	Q15653
P14316	Q7Z5L9
Q96F46	Q9H293
P39023	Q02543
P31994	Q06124
P51659	Q92597
Q96KQ7	Q99684
P11940	Q99558
P30480	Q9Y5B9
P63098	Q9UJX2
Q06190	Q9Y243
P27361	Q9UK08
P53779	Q12778
P38159	Q9NZ08
P41182	Q9Y217
P46531	Q9NZ42
P30876	P36954
P04350	Q9NY65
O75478	Q01658
O14904	P56705
P17301	P24043
O00222	P16520
P32121	Q8TAQ2
P01111	P62993
P18084	P56945
O43293	P40763
Q9HBH0	Q9P107
P01116	P22455
Q01094	Q9UKY3
P21333	Q13555
P49411	Q14197
P27540	P35368
P06400	P41235
O14775	P62879
P24752	P29372
P39019	P40337
O75674	P06396
Q13546	Q9BYM8
P35240	Q13188
P00736	P02746
Q13619	Q9Y2Q3
P13747	Q14952
O14786	Q99985
P54289	Q13557
P08581	Q99961
P55210	P98170
P30050	P62899
P50750	P61978
O95433	Q9HCM9
P35813	Q9BS40
Q9H4E5	Q9P227
Q12840	Q13526
P35568	Q14432
Q14807	Q8NG27
P25963	Q16695
Q9UJX4	Q9UM11
P30153	P36507
P15056	P45983
P19838	Q13546
O00222	P63215
O15399	P46108
P33981	Q53HL2
O00422	P57721
O94763	P19388
O15417	Q14457
Q13426	Q96SD1
O95467	P08912
P40238	Q05516
O14727	P34932
Q07021	Q14103
O00308	Q9NR12
P35249	P40937
P01571	Q969J5
P05129	Q9H0R8
O15235	P58062
P62837	Q8WVD3
P20592	Q00978
Q6PJ69	Q9H832
P16104	Q99880
Q13616	Q9UK22
P17612	Q70SY1
A6NH00	P38405
O43524	P53778
O15264	P31946
O95425	Q9Y383
Q13530	Q9Y277
P45983	Q16829
P06493	Q8WWL7
O75400	P40123
P17612	P20020
Q8IZC6	Q9HCN6
Q92851	Q9Y6K9
O15357	Q06190
Q96GM5	Q99459
P24385	Q92769
Q9HA65	Q9P1Z2
Q13315	Q9BSD3
Q9BQ66	Q9NQX5
P38405	Q8NGS6
P63096	Q92806
P07333	P49715
P05412	Q92793
Q14164	Q3ZAQ7
P39023	Q9UKV8
P22607	P62917
Q07889	Q9Y5X1
P46926	Q01844
P01589	Q9NPH9
Q8TCT6	Q9Y2Q3
P54253	Q6V0I7
Q04695	Q13191
O95503	P35227
P41235	Q15648
O43734	P10914
O75528	Q9NR33
P35368	Q14315
P00533	P48736
P20936	P43403
Q53HC9	Q8NC51
P0CG48	Q9UNQ0
Q9NVW2	Q9UBR4
O75293	P06493
P49238	P55774
P12270	P49792
P01106	Q96GM5
P15311	Q14164
P61073	Q99616
P50406	P84996
P36542	P52735
P0CG48	P17275
O14965	P52732
P25963	Q71U36
Q92841	Q9NQT5
P31749	P42338
Q71DI3	Q9HC52
Q96D15	Q9UMX1
P21802	Q9HCT0
P29320	P62158
O43678	O95299
P31947	Q9H6H4
O60739	P30085
P09619	Q92569
A6NM03	P38405
Q16659	Q9NX36
Q9GZR7	Q9NXB0
O00459	P35790
P05362	P20701
O43524	P63104
Q16534	Q9NR55
P13612	P78509
O15524	Q99665
Q3V6T2	Q9NRI5
P60673	P60709
P56537	P60660
O00308	P51168
O15162	Q9H0B3
O60262	P05771
Q9BQA1	Q9HCK5
P10828	Q15651
P12830	P17252
P21675	P24385
P37268	Q9BTV4
O95166	P07437
P17947	P25774
Q96QK1	Q9H171
P62993	Q01082
P15248	P15260
P15172	Q02363
P00747	P00748
P48736	Q99490
P09912	P52630
P61254	P62829
O75578	P04004
Q7Z3G6	Q9ULK5
P78371	Q9Y2T4
P56192	Q9Y478
Q6P2C8	Q96HR3
P01574	P14784
P49406	Q9HAU4
P62140	Q10570
Q12834	Q96LZ3
P42858	Q99689
P08238	P28074
Q68CJ9	Q96BA8
P49238	P55773
P05129	P40145
Q13573	Q99729
Q5BIV9	Q9NRL3
P35240	Q15633
P07288	P10275
P56746	Q96AP7
P26196	Q99459
P42263	Q9Y3R0
P05113	P48357
P52198	Q9BRR9
P01570	Q969J5
Q969D9	Q9HC73
O75478	Q92831
P04439	P61769
O14920	P35580
Q3ZAQ7	Q9Y478
P26368	Q9UET6
P17028	Q5UIP0
P19174	Q06124
O14610	P28222
O15156	P02452
P52948	Q12769
P54619	Q9C0K7
P63104	Q9H6E5
O43261	Q15047
P12931	P18564
P28482	Q9UKL4
Q5JSP0	Q9UBI6
O15258	P54257
Q00587	Q9BPZ7
P07942	P12109
P02647	P09417
P02708	Q02556
P01889	P46108
Q86WV6	Q9UHD2
P46977	Q8NCD3
O75925	P12980
P27708	Q13233
Q01130	Q9NRR5
P05771	P41220
Q9BXA5	Q9UBU3
P01106	P60763
P20671	Q96T88
Q9UBD9	Q9UHF4
P01566	P48357
P62745	Q13153
P61224	P61586
O00459	P46109
O75182	Q08999
Q06455	Q9Y2W1
Q16777	Q99880
P42025	Q12873
O96019	Q9NXR8
P63279	Q8IVD9
406904	P11413
P01236	Q99650
O00329	P54709
P21731	P50148
P08069	P31371
406928	Q00534
P04183	Q96NT0
O15169	Q99961
O15399	O95433
P38432	Q9P2G9
P57738	Q13485
P19838	Q03169
O75593	P62993
O60729	Q9UJX2
P28340	Q96S55
P51693	Q5T3J3
O75716	P02686
P46940	Q16695
Q9HAV0	Q9NQ66
P51636	P61081
O00401	O15145
Q9BWW4	Q9UPN9
P19525	P62136
P10827	Q9NVC6
Q13045	Q32MZ4
Q8NHZ8	Q9UJX2
O14965	P42229
P27361	P46734
P54253	Q8IWR1
P05129	P26010
Q8WYA6	Q9P013
O15519	P42574
P14866	Q13243
P45984	Q8N5C8
Q96A08	Q9P0U4
Q13136	Q8IUD2
P10828	Q9Y2X0
P84022	Q9Y2K2
P48730	P78396
Q13485	Q9NYN1
P67775	Q13315
P20936	Q96EY1
P28799	P54259
P30260	P48454
O00267	Q58WW2
P24864	P98175
P08670	Q9UHX1
P02787	P24592
P27348	Q9NRI5
P01106	Q14498
O43707	Q04206
Q15102	Q7L5N1
Q2TAZ0	Q9UNF1
P39023	P49207
O95259	Q15276
Q8IY92	Q9BRP1
P46776	P83881
B0I1T2	P60709
P15311	P60709
P04183	Q5R3I4
O95477	Q15700
P05107	P11215
P10275	Q8IZL8
P05231	Q9UHF4
Q01094	Q7L590
P43360	Q16082
P32969	Q02543
Q6PI98	Q9Y5K5
P04406	P27695
P56545	Q9H171
Q00005	Q13936
P62987	Q93008
P36897	P62879
P41597	Q15835
P38936	Q96L91
P15498	P46108
P08237	P27361
P00519	P04083
Q9H1A4	Q9UNH5
O00459	P62070
P16870	P27694
Q8NHH9	Q9NS25
Q2MKA7	Q96MU8
P10275	P24385
P11230	Q7L5N1
Q8IZJ0	Q969J5
Q9UJX3	Q9UNH5
O60938	Q08209
P07948	P14859
P23508	Q96CX2
O15116	Q9Y4Z0
Q7LBC6	Q96KM6
P34741	P35241
P38570	Q05397
P30480	P62750
Q13480	Q6S5L8
Q13315	Q96LB3
P04899	P25024
P14618	Q8TDR0
P62829	P62993
O15504	Q9BW27
O00548	Q9Y219
P11021	P63104
O15230	P11047
Q13535	Q9UNS1
O14497	Q92922
Q08209	Q99828
P40305	P52630
Q6MZQ0	Q6R327
P32248	P63096
P62191	Q9UET6
P11021	Q9Y6X8
P04406	Q04864
P10415	P17612
O60716	P08581
P00519	P15941
O75909	Q9BQ66
O15520	P23771
P06732	P12277
O14610	Q92806
P55196	Q07157
Q7L1Q6	Q8N3K9
Q03468	Q13216
P52789	Q9UMX0
P01100	P35228
Q15185	Q96BK5
P25325	Q9Y697
O75023	P12318
406891	P01111
Q96DB2	Q9P0M6
P62937	P63104
P07602	Q05086
O14775	Q92633
P30281	P38936
P62195	Q8TCT6
P42338	Q13094
P01375	Q14934
P11171	P61457
Q14653	Q9H171
P38159	P62995
P35544	P62266
P07766	P27986
P10916	Q86YV6
P32121	Q8NGC1
Q13438	Q15796
P29965	Q04864
Q969T4	Q9UII4
O14641	Q04721
Q8IY37	Q9NY93
Q13535	Q7Z6Z7
P61254	Q02543
O14964	P83436
O14974	O75909
O95166	Q5VYV7
P10275	Q99638
P53779	Q03112
P01116	P52306
P00403	P0CG47
P49736	Q6IE81
P42858	Q13127
P31260	Q92769
O60269	P31947
P00519	Q9BX66
O15131	P63165
P49366	Q9GZV4
Q13191	Q99962
P10451	Q13797
O75376	P29590
P78406	Q9BW27
Q96AQ6	Q9NRR5
P17081	Q8IVF5
O75530	Q96B02
P51149	Q14204
P06241	Q9Y3P8
P31751	P63151
O14964	Q00610
P11362	Q9NP95
P01111	Q8IV61
O75182	Q14188
P84095	Q13464
P18031	P68133
Q13467	Q6FHJ7
P54259	Q12805
P46459	Q969Q5
O75928	Q8IVL1
P07996	P08514
O00187	P48740
P08887	P40763
P11362	Q15464
O75400	Q9BUJ2
Q9UBT2	Q9Y4K3
P16471	P35225
O96014	Q96HF1
P13987	Q04695
P43657	P59768
P34969	Q9UK08
P16104	Q9Y230
Q4VXU2	Q96EP5
P09497	P63010
P05114	Q02539
O75400	Q12873
Q00987	Q8N9B5
P08700	P15260
Q96AG4	Q9Y478
P20823	Q9Y5W7
Q13247	Q96GM8
P42768	P62993
P10827	Q92830
P19419	P45984
O43374	P21860
P57678	Q13233
P14784	P29350
P08238	Q13573
O95382	P63104
P53680	Q96CW1
P24385	Q9H7L9
O15294	Q9H1M0
P33992	Q8WYH8
O15335	P08514
Q8N2W9	Q9NQB0
Q13510	Q15714
Q14627	Q9UBD9
P08670	P61956
Q13535	Q99426
P35222	Q8IUQ4
P52272	Q07955
P07498	Q9Y6K9
P30154	Q15173
P21579	P42566
Q9C0C7	Q9Y4P1
P55957	Q9NR28
O75925	P10276
O60266	Q8TD86
Q13547	Q13573
P09619	Q9NRA1
P01889	P20700
O00571	Q7Z434
Q01995	Q92769
O60674	Q13651
Q13352	Q9NWY4
P01112	P11233
P10721	P46109
P68371	Q06323
P31689	Q9Y276
P23508	P60900
Q8IUC4	Q9UET6
P00533	P10767
Q9H2G2	Q9Y2H0
P23508	Q9HC38
A6NMX2	Q04637
O60814	P20671
407012	P16104
Q93098	Q9UP38
P00533	Q92529
P33991	Q8WYB5
P62487	Q8WVC0
P10914	Q9BTT4
P28566	P63218
O14727	Q07817
P17252	P19174
P20248	P23511
O15350	Q01094
P35226	Q08050
P17693	Q03518
P56524	Q13557
O14965	P49450
P54253	Q93009
O00329	O43561
406952	Q01196
O00238	Q99717
O15211	Q14194
Q86X95	Q8N5F7
P02489	P07315
P01106	P48643
O95433	Q9UJV9
O95967	Q14966
O75478	Q16531
O95897	Q9HCK4
P01892	P43629
P05015	Q6UXL0
P26718	Q9BZM6
Q96EB6	Q9H7Z6
P38936	Q9UMN6
P23527	Q16777
Q8WXD5	Q99459
O75925	P58012
P23921	P31350
Q9UHD9	Q9Y3C5
P19438	P62805
P68431	Q9H5I1
406987	P16144
Q969Q6	Q96Q15
Q9BUY5	Q9Y2I6
O60861	P04406
P49005	Q9HCU8
O60381	Q5VSY0
O76071	Q13085
407054	O75896
Q9NPJ8	Q9UBU9
P30154	Q9BXT2
P42702	Q9UBD9
P60866	P62280
P61247	P62249
P15153	P15882
P18887	Q9UNA4
P00533	P01100
O43261	P68371
Q92542	Q9UM47
P33993	Q9Y5N6
P31751	Q9Y6K9
O75688	P07355
P08581	Q07890
P12757	Q9UNY4
P16104	Q9NUW8
O94855	Q15436
P01023	P01137
P63000	Q9P286
P61952	Q92569
Q13617	Q15369
P12956	Q9NY59
P46821	Q13535
P04150	Q05516
Q12774	Q14161
P08047	Q96PG8
P68363	Q13885
P02458	P16070
P04629	Q9H4P4
P12270	Q9BW27
P15170	P23508
P31749	Q6P1N0
P01106	P51451
P17301	P27658
P14649	P60709
O00459	P54709
P20333	Q14257
P05155	P09871
P67775	Q9Y3A3
O14610	P05771
O00231	P35998
O95644	Q15759
P30793	P53778
P07332	P51805
Q9Y3C5	Q9Y679
Q6P2Q9	Q9UMS4
P01889	P20340
P16220	P27361
P01137	Q13330
P38936	P61289
Q03518	Q9H553
P48740	P49841
P12110	Q13797
P08138	Q15389
P04141	Q9UHF4
O60237	P62140
P34969	P50151
P38405	Q8NGZ6
Q02080	Q13469
P42166	P62258
O00329	P15391
P20042	P68400
P41182	Q6W2J9
Q00613	Q9Y3F4
P07900	P12830
Q13435	Q15287
O60258	P06213
P61978	Q00839
P29475	Q13557
P20226	Q15572
P13498	Q13153
P20936	P49023
P18077	Q9Y4K3
P18564	P35609
O00716	O75530
Q92529	Q9HBG4
O43639	Q9NQC3
P07437	Q14164
P35900	Q6PJT7
O14544	P08887
P41182	Q9Y2K7
P38646	Q9NYJ8
P62993	Q9Y286
Q12834	Q96JK9
P36873	Q9NP77
P42224	P45983
Q13573	Q9Y450
Q01081	Q9UBU9
P05129	Q9NYA1
P05412	Q16520
O14775	O75916
406947	Q92835
P26373	P35268
P06241	P08174
P16070	P60953
P38936	P49715
P30793	P53779
P42702	Q06124
O14495	P41182
P63104	Q7Z401
Q15907	Q7L804
P10635	P41235
Q14571	Q9NSC5
P62913	Q15653
Q14738	Q9UPR3
P23470	P49023
O15211	Q07889
O43809	Q9P283
Q08209	Q9NZT1
O14939	P23528
P08887	Q969D9
P25024	Q9H2A7
Q5UIP0	Q99459
Q5JWF2	Q9UP65
Q09472	Q9H2X6
O60925	Q93063
P62875	Q93034
P60880	Q9C026
P51970	Q9UI09
P78348	Q9NRD5
P32121	Q8N148
P61077	Q96GF1
P28221	P63215
P19012	P62195
O95747	Q9HCE7
O15379	P10145
P12814	P18206
P05026	P52943
P61019	Q16659
407040	Q04721
Q13490	Q99683
P62306	Q9Y5J5
P04234	P48736
O15264	P15407
Q9NYF0	Q9ULK5
O75592	P61981
P24864	Q9UJX2
Q04206	Q99684
O60674	P07947
Q86TM6	Q9BQ90
Q92851	Q99558
P22612	P62158
P55001	P62805
P61952	Q5JWF2
P30281	P42772
P29350	P43628
Q6UXN9	Q9NPF4
O00231	O75832
Q15424	Q16543
P23759	Q15788
O95786	Q96EQ8
O43674	O75438
Q96E35	Q9H7B4
