#node1	node2
P11171	P26640
P00533	P48736
P35568	Q9UM73
P49137	P53667
O15297	Q14683
Q01201	Q03164
O14561	O95168
O95471	P56748
P42771	Q15910
Q9NRG4	Q9NZI8
Q00975	Q6NV75
P07948	Q06187
Q5VVX9	Q8NG27
O43374	Q07890
P12004	P22674
O00206	Q8IUC6
Q9NVC6	Q9NX70
P19338	P62993
P16615	P41143
Q13243	Q15418
Q13509	Q14155
P23258	P68363
P0CAP1	Q8IWZ3
P20073	Q15047
O94832	Q13233
P63208	Q8N3Y1
Q00534	Q9Y3I1
P50750	Q9HAW4
O94805	Q16637
Q2M1P5	Q86VH2
P61978	Q13247
P09936	P23508
P11802	P47897
P08134	Q8N264
P01891	Q13315
P08621	Q99717
P08107	Q9NYB0
P19525	Q00526
O00445	P62820
O75955	Q9NPG2
Q03014	Q92911
Q68CP9	Q9UJX2
O95163	Q15306
Q07890	Q13191
P02766	P55854
O75592	P31947
693235	P49918
Q08211	Q96BK5
A6NHL2	Q9BUF5
P52907	Q00005
P07199	P24522
Q99612	Q9UIK4
P00533	P46108
O75197	P04628
P08754	P51679
P28070	Q15797
O43918	P19174
O15131	Q14872
A4D0S4	P17301
O95182	O95299
Q14197	Q96EL2
P30084	P60520
P38405	Q8NGG6
P62945	Q02543
P28482	P30153
Q13573	Q9BPX3
Q15714	Q99707
Q15836	Q16531
P46776	Q9Y3U8
P51965	Q96BH1
P10244	Q9UNY4
P55957	Q92851
Q13153	Q9H4E5
P62979	Q99741
P28749	Q9UQ80
O00305	Q9UQM7
O15027	Q00653
P61081	Q8TBC4
P51677	Q8NHW4
O14818	P60520
P37088	P63279
P14859	P55347
O14807	P62993
P27986	P62736
P46019	Q86XI6
P78536	Q13257
P21860	P49798
P14923	P15884
P02511	P42574
P27986	Q9ULD4
O75159	P52630
O43915	P08138
P19235	Q92835
P60228	Q9H9Q2
O15455	P46734
Q13573	Q92974
P61981	Q96B36
P21815	P23229
P09884	Q9UHY7
P38405	Q8NH76
Q99750	Q9H0I2
P27361	Q9UNK4
O15514	P61218
P55209	P69905
P15924	P63104
Q15645	Q8TBB1
P62306	P62318
Q13432	Q9NXU5
Q86XL3	Q96KM6
P41743	P62834
O15304	P26842
P19387	Q8IXH7
P26599	Q14103
O60888	P23508
O43318	Q9Y265
P55854	Q9HCK8
28881	O43521
P08588	Q96AW1
Q13509	Q96AH8
P08581	P08620
406913	O60784
O00299	P62330
P11171	P61923
O75197	Q9UP38
Q15714	Q8WWC4
O95983	Q14839
P30511	Q8N743
O15264	P22612
O75828	O95376
P51572	Q6Y1H2
P62312	Q96EZ8
Q99836	Q9Y2C9
P32418	Q13733
Q13315	Q70CQ2
Q969G6	Q9UBS3
Q16531	Q8WV16
P00533	P13688
O15264	P30153
P01589	Q9ULV8
Q15714	Q5T3J3
Q14164	Q3MHD2
P02768	Q9Y383
P55209	Q92793
O95433	Q9Y5I2
O15372	P55010
P63261	Q9UHV8
406884	P30304
P31947	Q2M3G4
P0CG48	P35232
P08514	Q8IZC6
P08575	Q07912
O75143	Q8NEB9
P30260	P62993
O15457	P00519
P35222	Q8WVC0
Q01130	Q86X95
Q8TEW0	Q92692
P09429	Q9UKR5
O96017	P62140
O75197	O96014
P26012	P29400
Q969S8	Q9Y618
O60496	Q92835
P22415	Q16539
O96000	Q8IWF7
O15151	P00519
P62899	P63104
Q14204	Q9NRI5
P51686	Q9NRJ3
P10275	Q96EB6
P23458	Q13261
Q9H8Y8	Q9HCM4
O00459	Q9H4E5
O14730	P43686
406960	Q13469
P17301	Q14031
P22309	Q92956
P49137	Q15759
P05783	P29353
P16220	Q92831
P26373	P62945
P62993	Q9BYB0
Q8IZS8	Q9Y2T4
P11142	Q9Y572
Q9BT78	Q9UBW8
P06241	Q13748
407006	P49918
P47914	P61927
P00519	Q9UL51
A1A4S6	P63261
P49810	Q07817
P62979	Q969F2
P46782	P62753
P28472	Q9NQX3
O95810	Q9Y240
Q15365	Q96NB3
Q8TBK6	Q9NWB6
O15264	Q15256
P42574	Q96CA5
Q9UI30	Q9Y478
Q00722	Q9UP38
P14868	Q9UBN6
P62805	Q9H2F5
P42336	P62834
P15172	Q13547
Q13177	Q3V6T2
P29475	Q9NZT1
O14730	P40616
Q05639	Q12933
O00255	Q9BXW9
Q9BY76	Q9GZX7
P05141	P29372
P05198	Q14232
Q9UD71	Q9Y2H0
P55196	P60709
P19793	Q13547
P05014	P52333
Q16512	Q5SW24
P60880	Q12846
Q13698	Q9NPA1
O14965	Q969H0
P19174	Q9UNH6
P21283	P27448
Q8IU54	Q99062
O75197	P09544
P52564	P61224
P00519	Q9ULH1
O95661	Q15329
P08708	P25398
Q13237	Q8TEY5
O43561	P78314
O75800	Q8TEC5
P22612	Q9H1R3
P23508	P43487
P01009	P41235
P17252	P59768
P98175	Q8IWZ8
A0JLT2	Q9BUE0
P01891	P30101
Q6P597	Q8IWE5
Q06609	Q92698
P62993	Q03001
Q0VDE8	Q15788
P35575	Q9UGJ0
B5ME19	P20042
P08648	Q13418
O95398	P51828
P10827	Q71F56
P32121	Q8WTQ7
O95467	P48546
P01116	Q8TDF6
P19876	P46092
O75367	Q99879
P46531	P49768
Q15759	Q9Y243
P04637	Q86XK2
Q15750	Q8WUK0
P0C0S8	P0C1H6
P05129	P28482
P12004	Q149N8
P04156	Q12860
A6NL08	P38405
P23588	P62753
P36639	Q9HC36
O60477	Q9Y5V3
P68366	Q8NDZ2
P25205	P30504
O14977	O95190
P78413	Q13526
O60814	Q6FI13
O95622	P05771
P23443	P30153
Q92783	Q9ULH1
P04222	P62158
Q96CF2	Q9UN37
Q8N122	Q9BVC4
O00168	P54710
O43818	P10114
P10124	P14222
P04083	Q99832
O43251	Q96MA1
P49137	Q92574
P62280	Q99608
Q9NX70	Q9UM73
P01106	P24928
P53985	P61966
P61077	Q96PM9
Q16514	Q8NEM7
Q13094	Q99962
P62333	Q99460
O75689	P24522
O75051	P07332
406890	P01116
P56545	Q9H171
P17844	P40763
P23511	P25774
O14610	Q01970
P27361	Q02930
P14921	P15036
P49757	Q8TBB1
P38405	Q8N628
Q9NRR5	Q9UM22
P02768	Q9H974
407047	P56817
O75376	Q8WXU2
O14920	P51617
P23458	P42702
P17612	P17861
Q99459	Q9UJX3
P15056	Q9Y6X8
O95373	Q9Y6K9
P30050	P62888
P35443	Q05397
P05231	P23458
P29466	Q86W26
P0C0S5	Q5QNW6
P41182	Q9HBW0
O95257	P28715
O00329	Q99490
O75581	Q9GZT5
P40145	P51817
O95696	P33993
O14730	P0CG48
P50502	P60520
O14593	Q9UBC1
O00168	P50993
O43353	P63261
P18146	Q14938
Q9H6I2	Q9HCS4
P52565	Q9NZI8
P62837	Q8WWF5
Q13347	Q92956
P08253	P13498
Q9H0H5	Q9HBH0
O60229	Q5VTD9
P00533	P62979
Q6WCQ1	Q9P0K7
P18146	Q16774
Q8NFZ4	Q9P2S2
Q6P1J9	Q92797
P61254	Q07020
P29622	Q9NRH1
P31751	Q96BA8
P29459	P40238
Q8N8S7	Q9HCK4
P22694	Q01668
O00144	P56703
P54274	Q13416
O95405	P62136
P09211	P16871
P62829	P62987
O00144	O14640
O15111	P07437
O00182	Q92905
P08865	P62847
P06396	P49662
Q13501	Q16620
P20138	P22681
B5ME96	P12314
406952	P40763
P54253	Q53G59
O14561	O95178
O76061	Q8TER5
Q92841	Q99459
P10276	P47902
Q14738	Q96PY6
O00303	O60832
P51970	Q9NX14
P06241	Q9ULV8
P63279	Q719H9
Q14919	Q9UNY4
P62070	Q13671
P04049	P10301
P40238	Q9HBE4
P85298	Q07889
O00762	O95067
O60840	P63096
P49674	P49841
P35080	Q9Y4K3
O75530	Q96RS0
Q03468	Q15843
P31751	Q13370
Q53TQ3	Q9H9F9
Q2TBC4	Q8TAA9
P08648	P18084
P30084	Q9HAU4
P49759	Q07955
P01857	P13645
P26599	P52597
O00291	O95782
P12931	P84996
O60674	P40189
Q15847	Q9UK32
P48147	Q9Y4K3
O15297	P53778
P62807	Q9BTM1
Q00005	Q05513
P63010	Q06124
P36888	P42336
P62805	Q9NQR1
O43918	P12931
P01889	P49189
O95685	P63104
P63165	Q99607
P01243	P61077
Q02363	Q13432
P09917	P20292
P31689	Q9Y572
P55795	Q13151
P07437	P20333
P20340	Q14203
P61956	Q7Z3J3
P63000	Q8TCU6
Q07817	Q14318
P26599	P63104
Q15637	Q9BQA1
P42226	Q8N2W9
O95477	Q13884
O14512	P42229
P15927	P68104
O00522	P61224
P02452	P17301
O43294	P04150
P06493	P19784
Q13315	Q7L2E3
P34931	P41279
Q7L5D6	Q9Y5V3
Q13188	Q9H814
O15264	P07814
P35226	Q9HC52
P07108	Q96CD2
Q6WKZ4	Q96RG2
P51668	Q6Q0C0
P04406	Q14653
P15735	P36873
O96019	P25490
P10415	P55957
P27540	Q9C0J9
P38405	Q8NGH9
Q14181	Q8NAV1
P01889	Q15008
O14745	P51790
P84022	Q14562
Q92956	Q9NZL4
Q07817	Q16799
Q08334	Q86WN2
Q9UM11	Q9Y6D9
P25100	P29992
Q00341	Q99459
P14784	P40933
P56856	Q8NI35
Q9NR96	Q9NR97
P01583	Q9NWZ3
P04150	P47712
P53708	Q13797
P12314	P24071
P04406	Q13255
P07288	Q16777
O15056	P16333
P16333	Q9NQ76
P43364	Q15560
O14964	O75886
P27694	Q9BTP7
O60733	P50148
P28335	Q13424
P68371	Q96NA2
O60828	P42858
P51116	Q9BXS5
P29083	P32780
P63208	Q9UKT7
O43663	P33981
O43809	Q16643
P31995	P53778
P08700	Q8IU57
P05771	P27361
Q15154	Q8WYH8
P61247	Q8IVM0
Q15047	Q9Y383
P06241	P10636
P0CW24	Q8ND90
O96020	Q8NHZ8
P27986	P29074
P19876	Q04206
P09429	P10275
O00267	P16104
P23528	P61586
O00292	Q96S42
O15111	P15509
P24821	P56199
P55957	Q15047
P63208	Q13616
O75293	P12004
Q07890	Q9BZ29
O95990	P63151
P09874	Q86WJ1
406915	P35226
P50750	Q13573
P01111	P27482
Q01968	Q92805
P02730	Q14191
P20248	P51948
P13942	P18564
O95989	P45378
O60739	P04181
P34932	Q12933
Q13554	Q4KWH8
O43570	Q9UER7
O60729	Q9UM73
Q15276	Q9UJY5
P0CG48	P15976
P42336	Q9NSC5
P19086	Q9UP65
P55854	Q13129
O95400	P07237
P38432	P67870
P43403	Q9H4E7
O15235	Q14194
P17676	P56524
Q07890	Q8IV61
Q92560	Q9Y2X8
Q13107	Q13625
P25963	P62829
Q07912	Q12913
P08069	Q9HCE7
P30480	Q15758
Q93009	Q9Y4K3
O60840	P62873
P26373	Q92901
P10721	P20936
P41220	Q96QB1
O95251	Q9H8G2
O00238	Q16539
O00459	P16410
Q96BY6	Q96LR2
P12882	Q9P1U1
P62993	Q9NZM4
A6NH00	P35626
Q92900	Q9UL18
Q00610	Q14164
P18077	Q02543
Q9HCU9	Q9UK53
P49903	Q14164
406991	O43597
O60603	Q8IWL2
Q9H9F9	Q9Y5K5
O15230	Q14118
P01111	Q8IV61
O15151	P61981
P05129	Q01970
P02766	P51946
Q9H6Y2	Q9P2G9
P06756	P23229
P68431	Q9UBL3
Q8IWV7	Q9BX70
O15264	Q86XL3
P43403	Q9UQQ2
O75478	Q9ULM3
P16885	Q96KM6
P42858	P62158
P62807	Q13547
Q14209	Q99741
100008587	P52434
P01241	Q96FW1
O95837	P05067
P42766	P46779
P62805	Q6NXT2
P01023	P61224
P19634	P22694
O76099	P35626
Q96IZ7	Q9Y333
P60866	P62979
O43150	P0CG48
P63096	Q15147
O96013	Q86YV6
Q9BW60	Q9NR96
Q9P035	Q9Y2A0
P35626	P49238
P22694	Q32MK0
P16298	Q12968
P27348	P55196
Q8N5C8	Q9BYM8
O43683	Q10567
Q15746	Q9UM73
P35900	Q9HAU0
O60293	Q15834
P23246	Q99459
P35580	P62258
P04275	P26010
Q13330	Q16665
P62805	Q6PI98
Q92574	Q9BXF6
O60220	Q9Y5L4
O75365	Q8WUM4
P27348	Q9UI47
Q9HCS7	Q9UNP9
P17948	Q9NR46
O75460	Q12933
P16871	P62158
P41227	P63279
O95168	Q9Y6M9
Q9BWT1	Q9UGN5
P62241	P62979
P61266	P63027
Q15435	Q16659
P54252	Q9NRD5
P25205	Q92794
P18031	Q05397
O00303	P01889
P28482	Q9NZK7
P48729	Q12778
P52948	Q8TEM1
Q13698	Q9Y691
O00716	O14497
P58317	Q8N163
O60684	Q14872
Q01167	Q13315
P04899	Q08828
O14512	P14784
P17612	Q86W47
O60825	Q13131
P13010	Q14103
P26640	P30480
Q13501	Q15796
P04637	Q96PM5
O94811	P37840
P56537	Q9Y3B9
P07858	P78556
P15311	P35240
P51692	Q06124
P61586	Q68EM7
Q13315	Q9NV56
Q96EZ8	Q9H9F9
P85298	Q07890
P40429	P46777
P08887	Q96JP5
P32881	Q14653
O43318	P62877
P25054	Q9UNN8
P27695	P78527
O75438	O95299
P62273	P63220
P21333	Q13557
O75746	Q96T60
Q16445	Q9NQX3
P62750	P83731
P42336	Q13733
P02751	P18564
P30084	Q15399
P00519	P38398
P06241	P46013
O15479	Q9UQ35
P68104	Q00613
O75578	P21333
Q71UI9	Q9Y5B9
O15143	P59998
Q13469	Q14814
P01116	P55196
P62807	Q9UPS6
P18074	Q13216
O43809	Q04724
P15260	Q9NPF7
Q13216	Q9H9Q2
P25963	P51617
P49407	P51681
P54259	Q04724
P12956	Q96AP0
O75578	Q01955
P07948	P15391
O43918	P16333
P07948	P43405
Q9BSQ5	Q9BUL8
O75578	P13942
Q71U36	Q96NA2
P56192	Q9UBN6
Q7Z460	Q99459
P52333	Q14626
P10644	P35520
P24928	P62875
Q15116	Q9UL18
O15066	P61968
P53779	Q13115
Q99728	Q9Y2X7
P48357	Q13526
P25391	P26012
O00442	P20700
O14933	Q86UD3
P04637	Q8NA92
P05556	P57087
O75688	P55072
Q9NYG5	Q9NZH5
O75832	P61289
P35080	P50552
Q15654	Q9H8S9
P01241	Q99665
O75528	Q12962
P56537	Q9H293
P07948	P30273
P08865	P46783
P00519	P78527
Q15154	Q9P209
P17066	Q13535
P18859	Q99759
P67775	Q9Y698
P04844	Q75N90
P02768	Q13009
O60739	P00505
Q9HCK5	Q9P2R7
P29692	Q05639
O60391	P78352
O60503	Q9UK08
O14490	P00519
Q15834	Q9UJ04
P36873	Q13224
P48643	P62736
Q14919	Q86T03
P08670	P61956
P10827	Q9Y618
Q86X83	Q8N668
P42677	P46781
P38432	Q16594
Q13315	Q9UBB6
O60508	Q08211
P07195	P16871
406991	Q96BR1
O14776	P18146
P23763	P61266
P62070	Q15283
O75604	Q00987
Q9BQ66	Q9NQX5
O15198	Q969K4
P0CG48	Q9ULH1
P01106	P41227
Q96DN6	Q9UNI6
O15143	Q14247
P62241	P62280
Q14315	Q92629
P17844	Q13077
P62249	Q13233
P56537	Q3V6T2
O76083	Q13049
O00254	P12931
O60262	P05771
Q96B70	Q99459
P30480	P46781
P25398	P62280
O95747	Q13315
P13637	P51817
P09914	Q14653
P08138	P14210
P62899	Q9UHQ7
P40337	Q15836
P15153	P15882
O43504	P10275
P01889	P07498
Q14966	Q9H0M0
P40933	Q8N6P7
Q9NZC7	Q9P2I0
P19174	Q9UN19
P16402	Q96EB6
P63261	Q11203
P28482	Q16539
O43187	P10398
P05014	P16871
100008587	Q9H9Y6
P00519	P50851
Q9Y4K3	Q9Y678
Q07343	Q9UQM7
O00212	Q8NF50
Q02930	Q13557
P30154	P51617
P18124	Q02543
Q8NGJ1	Q9UGN5
P46108	Q9H5I1
P54284	P63151
P35626	Q8NGF3
Q8N720	Q9BQ66
Q13323	Q9HD36
P32969	P62987
Q13191	Q9UKW4
O00141	P43355
P62263	P63220
Q7L1Q6	Q8TCU6
P49643	Q14181
P63104	Q9BQA1
P21333	Q16539
Q8WYR1	Q9Y243
P05771	P14679
P62993	Q8IZ73
Q92561	Q99584
P08581	Q07889
P18124	P62888
P15498	P16471
P62993	Q14118
P49796	P63104
P62140	Q9Y698
Q99460	Q9UKE5
P53708	Q92752
P16234	Q9Y4K3
Q14457	Q14687
O94856	P62993
P14618	Q14451
Q86U70	Q8TAP4
O94776	P03372
P62324	Q5JQF8
O00555	P50151
P53778	Q15256
Q15326	Q15750
P05129	Q9UK08
O14965	Q01469
P14136	Q8TAP6
P08637	P43405
O75446	Q9UPN9
P04049	Q9Y243
Q16891	Q9BXP5
P50479	Q15654
O60262	P48549
O00329	Q13393
P23025	Q9UPV0
P20073	P54252
P12931	Q9Y2W2
P11230	Q7L5N1
Q8NHG7	Q8TAT6
P31483	Q7KZF4
P17693	Q8N743
P18669	Q99569
Q05516	Q8TC92
Q8TBB1	Q9P209
P01116	Q9NYA1
P52435	Q8WVC0
P22234	Q8TAP6
P18146	P53355
P32969	P49207
P06748	Q8N726
P08575	P42768
P46783	P60866
O75586	P10071
P35900	P51116
P15336	Q99062
P19012	Q9Y2J4
P35626	Q8NGB6
P15018	Q08334
Q7L590	Q96BR9
P61956	Q96RR1
Q16537	Q9H0H5
Q8IYT8	Q8NEB9
O94806	Q9NYF0
O60503	Q9NZT1
P17612	Q7Z3S7
P18848	P62136
P01889	Q3ZAQ7
P11171	P46940
O43752	Q9BV40
O00231	Q13573
P52292	Q9UH99
P08754	P28482
P46108	Q9BXM0
Q05086	Q56P03
P06241	Q92988
P07900	Q03113
Q96JN8	Q9UJU6
P62993	Q92959
O95210	Q9H0R8
406997	P38936
Q07817	Q9UKT9
O95471	Q9Y5I7
P62888	Q9Y3U8
P35222	Q13526
P06241	P06734
P05026	P27361
O43889	P51610
O60925	Q16891
P35626	Q8NGD5
P22694	P27361
O96019	Q68CP9
P04085	P10721
P23458	P26992
P42224	Q13813
O75716	Q6P2I7
O75438	O95178
O14980	Q9Y6K9
P10636	P43004
P21802	P52797
P84022	Q15052
P26010	P29400
P19174	P49802
O14757	P31946
P45973	Q14739
P01574	P23458
O95169	O95298
Q8WYA6	Q9H0G5
O94941	Q96LR5
Q5T3J3	Q9NX09
P19320	P48736
Q9H5H4	Q9UI09
P51654	P56705
Q07955	Q8TBB1
P31749	Q66LE6
Q93079	Q9UBL3
Q15596	Q92793
P30480	Q14444
P10721	P52797
Q13315	Q9UKV3
P49715	P49841
Q15834	Q7L590
Q13315	Q96KQ7
P04183	Q9P283
O95998	Q14116
P62136	Q7Z3S7
O14920	P35222
P34820	Q96NZ8
P51965	Q9NVP2
407006	Q96LC9
P62140	Q9Y243
P02545	P05129
O60739	Q09028
P23508	Q14165
O60869	P37231
Q14767	Q9H2G2
P42574	Q96P09
P62158	Q16821
P04275	Q76LX8
Q8IUQ4	Q9Y234
P50613	Q13889
P05388	P62258
P40818	Q9HD42
P63165	Q00653
P63104	Q9Y4D8
P08631	Q07889
O15287	O96006
Q5T5P2	Q9NQT4
P30953	P38405
Q01094	Q9NPJ4
Q13243	Q13573
P0CG48	P60953
O00422	Q6NXE6
P22694	P25963
O15111	Q00610
P35637	Q99459
Q01831	Q13569
O43707	P08514
P68431	Q13029
Q16254	Q92543
P35626	Q8NGI0
P62081	P62851
P21246	P63244
P01241	Q13617
P24522	Q92925
O14641	P16885
Q13309	Q9H211
P16871	P48643
P43220	P84996
P53007	Q8IY92
P98171	Q07890
P22392	P62745
P15036	P42771
P42229	Q92731
O75367	Q93079
Q14498	Q96GM8
P31947	Q71H61
P20618	Q9Y5K5
P23443	Q96B36
P52564	P80192
Q15465	Q96QV1
P55957	P99999
P11142	P45984
P06748	P63104
Q8TBB1	Q92997
P20248	Q8WXE1
Q9Y3U8	Q9Y4K3
P16144	Q16363
P60866	Q92597
O14508	P15260
P40763	Q9UER7
O43187	O95817
P56192	Q13418
P13727	P46379
P04141	Q9UHF4
P62158	Q13233
P29350	Q13547
P01111	Q92569
P25942	Q96JQ0
Q9UIA9	Q9UMR2
P38919	P61326
P11279	Q9BXS5
P52747	Q14653
P24385	P62877
P40189	PB_10
O00144	Q9H1J5
P63167	Q9UKY1
P05230	P68400
O00422	O75446
P07948	P42336
P62191	Q9Y4K3
P27797	P48039
O14625	P51677
P04792	Q5T3J3
P51817	Q8NFM4
Q9H1J5	Q9UP38
Q99877	Q9P287
P35251	P38398
P08238	Q92598
P01889	P04080
O75030	Q9UJU2
P35236	Q16539
P56524	Q96QV6
P22674	Q15811
P01563	Q01113
Q99459	Q9UNH7
O00329	P42338
Q96BI3	Q9NZ42
Q15291	Q9Y5Z7
O15111	P68431
P30050	P68366
P62993	Q13045
P17947	P21359
Q04637	Q05086
P15374	P62987
P30480	P67812
574032	Q4LE39
P51955	Q9BV73
O14920	P09874
P20336	Q01968
O60266	P63211
Q02750	Q16539
P09651	P84103
P42701	Q13191
O43374	P01112
P23760	P56693
P01567	P16871
P07947	PI3KR1
O75031	Q6P1J9
O60721	P06241
Q15797	Q969G3
P16104	P18887
Q12772	Q13643
Q86TM6	Q9Y385
O95178	O95182
P38159	P51116
O60739	P14174
P12814	P17301
Q00722	Q9HAV0
P25391	P26006
O15264	Q05397
P24385	P63208
P62913	Q9Y3U8
Q05215	Q13469
P18848	Q15349
P01243	Q15796
P11229	P30679
P04049	P31947
Q9NQ84	Q9NRM2
Q9BTP7	Q9NW38
Q5JY77	Q96KB5
Q9BZJ6	Q9H2G2
P04637	P07900
Q15052	Q92888
P38405	Q8NGX8
P29466	P60174
O75578	P21815
P62714	P78396
P27986	Q6ZUJ8
P07360	P10643
P0CG48	Q6FIF0
P01889	Q96QB1
P20290	P22466
P60660	Q9Y3A3
Q15834	Q9Y247
P26010	Q01955
P17931	Q6UVK1
406892	P22607
P22301	P78552
Q04206	Q8N6T7
Q01094	Q13490
P41250	P63104
O43908	P01892
P35222	P49768
P08138	P49765
O00175	P25025
Q5THR3	Q99497
P54920	Q9NQC3
P62736	P63104
P25101	Q03113
P0CAP1	P35998
O95299	P51970
J9JIF5	O14641
O43182	P15153
P17535	Q9HBE4
P49759	Q13247
O15371	O75821
O15399	P42263
P01567	Q92985
Q8N2Q7	Q9Y4C0
Q08493	Q13554
Q13535	Q8N5P1
P17693	Q07444
P84090	Q9NPH0
P35080	Q9Y6Y0
P15498	P42680
O75530	Q15714
P25788	Q9UET6
P55795	P98175
O95166	Q9BTU6
O43318	P28482
Q96A08	Q9UPS6
O00329	P10828
P46776	Q02878
Q68EM7	Q96L33
P22612	Q8TD86
P01106	P24941
P16885	Q96LZ3
Q15562	Q9HCS4
Q9NRH3	Q9NY65
P12830	P31350
O14949	P43358
O14807	Q8TDF6
O43541	Q96J02
P40879	Q13315
P10600	P45984
O95343	Q9UIL1
O94806	Q9P212
Q9UKD1	Q9Y692
O75197	P19022
O43395	Q8WYA6
O15371	P55010
Q13535	Q8TDI0
P21741	P23458
O43524	Q9UBE8
P31749	Q07352
P19174	P42684
P24522	Q6UXH1
P01116	P08581
Q9NPJ6	Q9Y2X0
P17275	P53779
P86790	Q99459
P55061	Q9H3D4
P49585	Q9UHD2
O15105	P35711
O14641	Q9BXS5
O15111	P04637
P01569	Q14627
P41182	Q9Y217
Q9UI95	Q9UM11
P35080	P63267
Q9NRQ2	Q9Y265
Q14457	Q9P2Y5
P63279	Q14164
P01116	P08754
P06748	P55345
P27797	P30101
Q13490	Q99558
P12107	Q05397
O95347	Q15021
O43586	Q9UBS9
Q13535	Q9NY61
P14921	P50613
Q14185	Q96L33
P52732	Q92831
P17081	Q96HP0
Q68DV7	Q9Y2X8
P08173	P50151
406986	P00519
P49418	Q16659
P18206	P26368
P08754	Q99759
P04628	Q6ZQN5
P52564	Q15750
O15264	P01116
Q96Q83	Q9NPF5
P63104	Q9Y230
P02768	P98164
P54750	P62158
P24863	Q9NX70
O15264	P04637
P04629	P22681
Q9BPY3	Q9P2H0
Q96LR5	Q9C040
O60674	P51692
P45984	Q99683
P36873	P41236
P62993	Q9UQC2
P54136	Q14164
P55157	P62993
P40225	Q01344
A8K6C2	Q99665
Q96KQ4	Q9Y2D9
P52198	Q96QB1
O00501	P56856
P49795	Q16659
P38432	Q96JN2
Q5VTD9	Q9P1U0
O96001	P62714
P30793	P53778
P08069	Q96PU5
O00193	P30480
P05129	P48169
P19419	Q02535
Q13571	Q9H201
P50148	Q9H461
O75251	P03923
P48549	P50150
A5YM72	Q14669
P07948	Q01362
O14727	Q07812
O60333	Q92993
Q4G148	Q86XK2
P25786	P25788
Q05086	Q16611
P05112	P16471
O75578	P25391
O95049	Q8N7P3
P30153	Q13155
P51610	Q6DN03
P35580	Q9Y6K9
O43660	Q99459
P08572	P98095
O00505	Q13255
P62899	P83881
O43294	P31431
O75970	Q9Y5I7
P48443	Q6UWE0
P35222	Q07157
P27361	Q16829
P28223	Q13698
O15264	Q9BQI3
P25098	P51677
Q13573	Q86WJ1
O14641	Q96CG3
P48357	Q9UGI9
P25788	Q9Y4K3
Q14194	Q9NQC3
P21246	Q96SN8
A6NM45	C9JDP6
P06730	Q13283
P0CG47	Q9NYJ8
P02766	P25713
O14904	Q92765
O14908	P04629
P06213	P09603
O15197	Q15768
P04049	P31327
Q13158	Q13546
P22090	P46783
P52434	Q9GZS3
P62714	Q06432
Q13418	Q9NPH0
O14974	P63104
P53618	Q16539
O43353	P11142
Q02790	Q13315
Q15139	Q16236
P42336	Q9UKG1
P01303	P08172
P62633	Q9NRW3
406901	Q9H0U4
P10721	Q15147
P38405	Q9H207
Q6VMQ6	Q9BV73
Q9NYB9	Q9UKF5
O15541	Q14498
P27694	Q9H1I8
P62330	Q15311
Q93079	Q969S8
Q12933	Q9UKE5
P21980	Q14766
Q6UWE0	Q9UIF7
Q96BY2	Q9H213
P49715	Q99062
O43261	Q92993
P63165	Q06609
P61289	Q00987
P35626	Q8N162
P29597	P42701
O15131	Q9HCU9
P62807	Q92796
O95467	Q8TDV5
P05783	Q99816
O00418	Q9UBS0
P59768	Q9HBW0
P06400	Q15643
P62993	Q15109
P01892	P30101
Q8TD86	Q9UQK1
P78314	Q96B97
P27448	P27449
P62081	P62244
P16333	P46092
P37198	Q13123
Q16777	Q92769
P16615	Q9H3N1
O75346	P15121
Q03001	Q9NV70
O60921	P63104
O60732	O75964
P40337	Q92839
O15379	Q14005
P36873	P42263
P30153	Q9Y5P8
O14595	P10275
O75582	Q9NVH1
Q08289	Q13557
Q92831	Q9H3N8
P33778	Q93077
P09919	Q04206
O94888	Q13535
Q12933	Q16526
P18084	P41231
P06493	Q99728
O15504	P12270
O60238	P17152
406982	P10415
P52757	Q92730
P54198	P84243
P18146	P45984
Q13315	Q9C0C2
Q99459	Q9NS91
Q14691	Q7L590
P14635	Q15717
554213	Q15329
P35968	P52798
P21802	Q9GZV9
Q13315	Q9NXR8
P05013	P19838
O75159	Q969J5
P24534	Q00005
Q9UKR5	Q9UQB8
P01112	Q9Y397
P17947	Q06455
Q99879	Q9BY41
O75182	P46527
P61981	Q9H4A3
O60729	Q8NHZ8
P20132	Q9H2V7
P40429	Q8NFZ0
P48556	Q9UL46
O00273	P31946
O43318	Q04759
O00501	Q8NI35
P22681	P43405
P29965	Q14653
P63165	Q92766
P19012	Q9NYB9
Q01974	Q9Y5V3
P54652	Q9UBR2
Q7Z2E3	Q9BSW7
P35568	P52333
Q15019	Q96RY5
O15371	P05198
P53708	Q07889
P16671	P37231
Q96SB4	Q9BRL6
P16871	P54920
O14775	P48544
Q08211	Q14683
Q8IXM3	Q9HAU4
P31689	Q9HCK5
Q13151	Q14011
P23229	P35442
P17612	Q8NER1
P19532	P60900
O14640	P21579
O14965	Q13573
O95819	P06748
Q13261	Q969D9
P24928	Q8N7H5
O75444	P48436
Q13315	Q6NXE6
P10827	Q14686
P52948	Q7RTX8
P18827	P21926
P29317	P49763
Q9BTP7	Q9Y4K3
P48061	P51681
O75886	Q13867
P49238	Q13469
O95477	P02647
P07237	P16871
P16860	Q12884
Q96T88	Q9Y6K1
