#node1	node2
P47813	P54253
P37231	Q8N122
Q15054	Q9HCU8
Q15287	Q9UBC1
P61077	Q86Y01
O15162	Q9BQ66
O75508	O95832
P54257	Q13190
P05387	P16104
O14640	Q04206
O75925	P38398
P52788	Q16659
P38405	Q8NGS9
P40937	Q13573
P01569	Q14627
P05386	Q00005
P05129	Q13009
P05771	Q9HBA0
O75365	Q15029
Q9HB21	Q9P0V3
P21802	P42338
P28074	Q9UET6
P09936	Q15843
P01889	P49773
P25705	Q14197
P10276	Q09472
A0JLT2	Q9BQ39
Q96C10	Q9NXV6
P26583	Q01105
P30793	Q13129
P10147	P32248
P14550	Q9H1I8
P60228	Q59EK9
P18545	P35913
O14920	Q70UQ0
P29350	Q99650
P81605	Q00987
P11229	P15311
P10242	Q00610
P49768	P55210
P23527	Q96DB2
Q8WV28	Q9GZY6
P46778	Q07020
P10114	Q04771
Q5JWF2	Q9H1C0
P61981	Q14103
P68402	Q9BZL4
P42345	Q15208
P39023	Q9UNX3
O75578	P53708
P05091	Q14197
P78352	Q9GZV5
Q16537	Q5FBB7
P01106	Q9UPT9
A8K6C2	P15509
Q13207	Q92597
P15056	P45983
P10144	P50453
O15297	Q01094
P63218	Q92633
Q03181	Q13547
Q9UGJ0	Q9Y478
P19532	P52788
O00559	P03372
P62906	Q99558
P08572	P13612
O14763	Q04206
P38405	Q8NGS7
P12270	P35658
P49407	Q12772
P62837	Q9BZY9
Q13137	Q9UBV8
P11171	Q9HC77
P06756	P53708
P51003	Q07955
Q7Z3B4	Q9BVL2
P07948	Q9NRA0
Q13315	Q9H2G2
Q15435	Q96SB3
Q15008	Q9Y4K3
P30304	Q01094
P38936	P61289
P01891	Q8NHL6
P15056	Q13177
Q15796	Q9BX70
P08567	P51659
P21246	P23467
P08151	P17612
Q96D21	Q9UI14
P39656	Q9UKV8
Q7L576	Q8IZP0
P01106	P12814
P01892	P26715
P25705	Q8N5M1
P22612	P51787
P62136	Q00535
P27348	P35527
P06899	Q92830
P19174	Q92988
O15047	Q93079
P36542	P62316
P55210	Q92934
P61077	Q86Y13
P18146	P38936
P32969	P62906
P02686	P62826
P01344	P27540
O60828	Q9Y2W2
P01106	Q16576
Q92993	Q99832
P52797	P54764
O14745	P07947
P05162	P05556
P50990	Q9Y2T4
P28676	P30626
P01243	P28300
P38398	Q13547
O15069	Q05397
P23458	P52333
P38936	Q92905
P22607	P42336
O95633	P78325
O95865	Q9BUB5
P40763	P53779
P21554	P50151
P10070	P51817
P06241	P49450
O14717	P68104
Q13480	Q92569
P41597	P78423
O14625	P25024
P07384	P17661
Q15172	Q5FBB7
P08133	P16104
P40337	Q9H773
P12980	P48378
P07900	P08253
Q13007	Q9HBE5
P16220	Q86XF7
406919	P50222
Q6QNY1	Q8TDH9
P20290	P40337
P09327	P62714
P48544	P63096
O75489	Q9Y375
Q92604	Q9H1C4
O43405	P02462
P09471	P45983
P01116	P15056
O60925	Q9H9A7
P35638	Q99941
P13631	Q9NPJ4
P15408	P20809
P19793	Q86YW9
P05113	P15260
P35346	P63096
O15287	Q8IY81
P05783	Q9UGJ1
P21675	Q00613
P08236	P23141
P43364	Q9Y2X8
100302187	P42684
O00755	Q14332
O00182	Q15758
Q6EMK4	Q92542
O75822	P41567
P49773	Q14134
P14625	P27540
Q7Z434	Q86WV6
Q05655	Q9H5V8
P62854	Q9NX58
O75529	Q92830
P08069	P28482
Q12933	Q14790
P23396	Q9Y6K9
Q04864	Q07021
P46939	Q08209
P08684	P17676
P30260	P63098
Q14197	Q9BYN8
A8TX70	P56199
P04626	Q9Y316
P62380	Q9NUQ8
P10588	P24468
Q7Z406	Q9BUA6
P51681	P80075
P29353	P46109
O00483	O75438
P60953	Q92608
P03971	P36894
Q13487	Q16533
O60739	P47813
P41220	Q8NAF0
O75023	P31994
P16619	P46094
P30876	Q86UL8
Q96S59	Q9Y6K9
P31939	Q96JH8
P12111	Q05397
P14316	Q9Y5Z7
P53708	Q13751
P05106	Q17RW2
O15042	P01106
406991	Q92945
P05814	Q13952
O60684	Q15274
P45984	Q9UBI6
O43541	Q15797
P28702	Q92831
A0JLT2	Q9UM73
O15144	P42768
O43502	O43542
O00231	P04406
Q96B26	Q9Y613
P16234	P98077
Q14197	Q9Y4W6
P00167	Q9Y4K3
P35638	Q96HE7
Q13330	Q9H334
O14980	Q9UL18
P24666	Q14164
O14974	Q12913
O75116	P62136
P52737	Q99750
P98095	Q15067
P17676	P58166
O14964	P61421
P25963	Q9UQL6
Q13315	Q5TGY3
P61587	P98171
P04198	Q969H0
P35251	P67870
P40938	Q9UJX2
O75896	O95757
Q15102	Q9GZR7
P47928	Q9NQB0
O75122	P61981
P35609	Q13627
O15357	P62993
P04626	P52735
P49703	Q14232
P01889	P49321
O75914	P45985
P02751	P34741
P31152	P50549
P13501	Q01201
P35626	Q8NGD1
P10827	P24468
P11831	P18146
P01892	P43627
P49815	Q9NX09
P38405	Q8NHC5
P46777	Q15843
P08514	Q08043
Q8TAA9	Q9NRD5
O14610	Q01970
P68402	Q9Y478
Q02156	Q9HBA0
P80188	Q9BYH8
P01106	Q9UHV9
A1A4S6	P61587
P06732	Q9P2G9
O75626	P42336
O95831	Q8IX03
O15335	P06756
P31946	Q7KZI7
P07333	P49763
O00574	P47992
P53778	Q13873
P12757	Q7L2E3
Q07889	Q13191
P36897	Q04323
P32121	Q8NGZ3
P27348	P55851
P40227	Q9UHD2
P07910	P51991
P51946	Q7L4P6
P52272	Q15653
P32969	Q99558
P49792	P57740
O00555	Q14654
P20309	P84996
P43034	Q9NRI5
P10721	Q06187
O75676	Q68CJ9
Q96JB5	Q96RT7
O15085	P62745
P25025	Q9Y4X3
P19338	P37198
Q14934	Q9UQM7
P61956	Q99607
O60353	Q9Y6F9
P58753	Q9Y3B3
P07288	Q92831
O43707	Q13554
P54709	Q8WYR1
P60709	Q13797
P68104	Q14761
O14627	P36402
O95622	P63096
P0CG48	Q9UHC7
P08069	Q9GZV9
P50151	Q5JWF2
Q13535	Q9H939
P54132	Q2NKX8
Q9UJX5	Q9UJX6
O15131	O60684
P01242	Q14626
Q13136	Q9UPW5
O43524	P54619
Q13639	Q5JWF2
O95072	Q8N3U4
Q9UBW8	Q9Y4E8
P01588	Q14626
P08238	P22314
P11388	Q96T88
P08238	Q9Y3M8
P05412	Q9Y243
P32927	Q9HBE4
P56199	Q9NVD7
P62266	P62841
P05129	Q15361
P01241	P24534
P01568	P24394
P02647	P41235
P17301	Q9Y6N6
P51148	Q9NPF4
P01375	Q9UKB1
P04004	P09486
P06748	P51003
Q96HR3	Q9NX70
P31314	Q15181
P27986	P35968
P25021	P63092
P27348	Q07955
Q07666	Q9UNE7
Q12906	Q9HCS7
O96000	P03886
P78556	Q9Y4K3
O15399	P05771
P62312	Q9Y333
O15514	P52434
O15516	Q49AN0
P61586	Q01449
P13686	Q8N357
A8MTJ3	P59536
O43914	Q9Y6Q6
O14763	Q13546
P36897	P62826
O43921	P08581
Q15369	Q8N668
O60391	P51817
Q92844	Q9H6S1
P23396	P62701
P07332	Q9UNM6
P51878	Q14116
Q8N8D1	Q96LT9
O43900	P62993
O60840	Q13557
P51965	Q96P09
Q9UJX2	Q9UM11
P08913	Q14344
Q16254	Q96KB5
Q12904	Q14164
Q01780	Q9NPD3
P84077	Q99418
P45984	Q16829
Q04206	Q08117
Q13573	Q9HCK8
P12757	Q9H0M0
P17301	Q01955
O43677	O95168
P52735	Q6WCQ1
Q9NRS6	Q9UI14
O00422	Q9UGY1
O75486	Q9UPT9
P14649	Q15746
P55196	P57087
Q16478	Q6UWE0
O75436	Q9NRG4
P08238	Q9GZX7
P35544	P62249
P01106	Q13576
O14717	P58107
Q96B18	Q9NRD5
P01889	P16152
P01106	Q9HCU9
P01137	P53779
Q8IXH7	Q9Y4R7
Q86SZ2	Q92905
P18077	P62906
P56746	P56880
P24864	P24941
Q8NC60	Q9UMX3
P01236	Q969J5
Q13148	Q9H0D6
P15153	Q92997
Q01130	Q8IYB3
O00308	Q01844
Q07021	Q6WCQ1
P19793	Q9Y2X0
P61158	Q07889
P49747	P61812
Q15428	Q6P2Q9
O14508	Q14627
Q92731	Q9H944
P28482	Q15796
P45973	P63165
P0DI81	Q86SZ2
P46778	P46779
P52565	Q01844
P13805	P42356
Q14644	Q9UKB1
A0JLT2	Q13503
O00755	Q9ULW2
A6NM45	P56750
P27930	Q9Y4K3
P17612	Q9UF02
P57678	Q99459
P58546	Q6XUX3
P62760	Q96AQ9
P09603	P35968
P40145	Q8TD86
P32248	Q16627
P08069	P16885
P62917	Q99558
O43318	O43741
407039	O95477
P53779	Q8N726
P25705	Q9UHD2
P21266	P29372
P54253	Q14671
O76054	Q07955
P18146	P32239
O15226	Q04206
P36873	Q8TCU5
P29460	Q01113
P07737	P63267
P0CG47	Q8IYW5
Q13619	Q9BW61
O76093	P22607
A6NI73	O75015
406982	Q13873
Q13315	Q8IW35
P21266	P30504
O60496	Q9NVP2
P25189	Q96BK5
Q13185	Q9BZ95
O15379	Q9H4Z3
P31749	P67809
Q9H7E9	Q9Y2X7
P15336	P31751
O75376	Q8WUI4
O75815	P35637
P08648	P10451
Q9H8W4	Q9UKG1
P42858	Q13588
Q13203	Q13464
P01133	P11362
P23527	Q8IUE6
Q07889	Q96BY6
P42574	Q9UKV3
O94973	Q9NZN4
P42701	Q9NPF7
P46734	P60763
O43257	O95619
Q8IY92	Q9Y4B6
P12830	Q14160
P23508	Q9BUL8
P0CG47	P35998
P10276	P12755
P11940	P62993
P01116	P06756
P12931	Q07666
Q7L7L0	Q99877
P41594	P84996
P00338	Q16665
P62993	Q92952
P13569	Q9ULV0
P31946	Q13813
P04049	P31946
P10275	P23771
P04839	P31269
Q04726	Q08117
Q14008	Q99459
P01106	Q92925
P12270	Q13535
O60383	Q6P1K2
P30480	P37108
Q5QNW6	Q6FI13
P25054	P49790
P42224	Q01082
P06748	Q99459
Q8N2W9	Q99728
P00519	Q13905
Q8IXJ6	Q9UBN7
P50616	P84022
P15923	P50553
P01568	Q01113
O95819	Q02878
P06493	Q13573
O95999	Q96LW7
O15169	P49841
P0CG48	Q9Y4K3
P07332	P54253
O75469	P28702
P07498	P10398
O75582	P0C0S5
O14976	Q00535
Q9BZL6	Q9Y483
P00533	Q14318
Q9BUJ2	Q9BWF3
O75970	Q9Y624
P29353	P52566
P29597	Q9ULV8
O00193	Q8IY92
Q5JWF2	Q9P2W3
Q08881	Q8IZP0
P30872	Q9UBU3
P27361	P47712
O43586	P18031
Q01081	Q96GM8
P18077	P36578
P27986	P42345
P01889	P30084
P40938	Q9Y5J5
P20333	P49411
Q06481	Q96KM6
Q08289	Q13555
Q8IWV7	Q9BX70
O15530	Q16512
P42858	P54257
P18846	Q6UUV9
Q7Z4H7	Q96CS2
Q13163	Q13164
Q99689	Q99728
Q8WUW1	Q9Y376
P00338	P20823
O15047	Q9P0U4
O75928	P61244
P55160	Q8WUW1
P54259	Q99973
P10721	Q9H201
P18146	Q8IVS8
P42858	Q92793
P26196	Q9GZS1
P19174	P21333
P62857	Q9BQ66
P08670	P84022
P04637	P09874
Q92900	Q9UL18
P05412	P37173
P02545	Q9NRD5
Q92616	Q9Y4P8
P31152	Q9HBH9
O60341	O75362
P30876	P53803
P02462	P08253
Q7Z5R6	Q9Y4G6
O60684	Q01433
P12931	P21917
P41236	Q9Y243
P25098	P46094
Q14332	Q9Y6F9
P01579	P05412
P78543	Q9HBU9
P30450	Q8N743
P01116	Q9Y4G8
P29317	Q9NQ66
O14544	P40763
Q9UGP8	Q9Y2Q3
P05386	P62906
P22087	Q9UIF9
Q6P1J9	Q6UN15
P01106	Q9UBC3
P27361	Q05682
Q6DRA6	Q9Y5B9
P52797	P54756
P41231	Q08722
O14933	Q13233
O60262	Q9UBY5
O75533	P61981
Q96HA8	Q9UI14
O14493	O95471
Q96SN8	Q9BZC7
Q8IU57	Q8IZI9
O60739	Q15056
Q02156	Q9NYF0
P48736	Q9HAV0
P59768	Q01668
Q04206	Q9NPH5
O60359	Q9Y2T4
P58876	Q14164
P49662	Q9HC29
P03372	P10599
P12980	Q8WWB5
O15160	Q14191
Q01844	Q03426
Q99618	Q9GZU7
Q07021	Q9Y261
A6NCV1	P35626
P38432	Q6ZVK8
P62829	P63173
P52272	Q9UBN6
Q00005	Q9NR30
Q6ZRQ5	Q96BK5
Q03135	Q9Y4K3
P09619	P23469
Q14204	Q96NA2
P51681	P63096
O94805	Q92922
P13501	P46092
Q96KQ4	Q9P2R6
P39656	Q9HC24
P00519	P98164
P12931	Q9P1A6
P42677	P62249
O43909	O95433
P10767	P11362
O14561	Q86Y39
P26010	P29400
Q86UD3	Q96LR5
P19419	P45984
P17612	P50150
Q86YM7	Q9BYB0
Q12834	Q9UKT4
O60921	P27695
Q8NFM4	Q8WZA2
P52292	Q04206
P31943	Q15366
P49207	P61254
O14933	O75369
P51148	Q9H223
P04637	P25963
P08138	Q9BZR6
Q99496	Q9HAU4
O43293	P40429
P27986	Q15036
O95251	P21127
O94817	Q9Y3U8
O00401	P62993
O95872	P03901
P63104	Q86U42
Q16637	Q5VU43
O14986	P42768
O14490	P12931
Q3ZCM7	Q6PEY2
P21730	P39019
O96017	Q15172
P46379	P62979
P25054	Q8NEY1
P01570	P08887
406922	P11831
O75317	Q9P0U4
O00560	P35222
O00327	Q09472
P54132	Q96E14
P46781	P62249
O75143	Q6PHR2
P62310	P62312
Q12788	Q7L2E3
P54646	Q16526
P46776	P84098
O15121	P11217
Q99816	Q9BV68
P62979	Q7LG56
P32246	P51671
P62136	Q13625
P02778	P46092
P18146	Q9Y468
P0CAP2	Q8IWZ3
P60709	Q14974
O60674	Q99570
Q9NRA0	Q9NRD5
O95273	P41235
Q14240	Q8TE73
P02751	P25067
P46108	Q15036
Q07157	Q15149
P19525	Q99848
O96001	Q13976
Q96L34	Q96N67
Q13114	Q9Y6K9
P08581	Q05397
P49023	P56199
O95433	Q15714
P05412	P10276
Q96ST3	Q99459
O00144	Q9UBV4
Q13315	Q96PK6
P04049	Q9UQM7
Q16891	Q9UL18
Q9NRI5	Q9Y224
Q96NT1	Q9P2H0
P60709	Q12933
Q92831	Q9NS73
P67775	Q9Y624
P06401	Q96LA8
A4D0S4	Q7L1I2
Q01201	Q8NFD5
P03928	Q9BY11
P61077	Q86UD3
O14512	P19235
O00762	O95067
P53350	Q7Z434
P17252	Q68CJ9
P0CG48	Q92905
P78527	Q16254
O15027	Q99759
Q13418	Q13573
P08107	P21757
O60282	P42261
P61254	P62891
P01303	P25929
Q13541	Q9BVC4
P01574	P19235
O43521	P10644
Q13310	Q8WV24
Q14790	Q9UNN5
O76001	P35626
P25445	P68104
P00813	P16220
Q7L5N1	Q9HC29
P04035	Q9Y3M8
P01100	P19784
P38484	P40933
P49207	P62910
Q8NHQ1	Q9BPX7
P01112	Q96RT1
P37231	Q15596
Q9UBD9	Q9UHF4
P61978	Q13535
Q9P0P8	Q9Y3F4
Q13618	Q14790
P52434	Q9Y4K3
O95644	P60568
A0JLT2	P25963
P62993	Q9NRR4
P54257	Q9Y6V7
P40763	Q8WXH5
P10809	Q15399
P10588	Q15777
P50502	P52735
P30281	P36542
P17948	Q92529
Q13126	Q8WY64
O75530	P63244
P05090	P0CAP1
P16104	Q9H2F5
P35712	P56693
P35462	P63218
P48551	Q13007
P48023	P62993
P62263	Q70Z53
O00459	P29350
O60353	P56703
O75508	O95471
P49427	Q8ND25
P53779	Q9Y5K3
P06241	P52797
Q13315	Q71F56
P10275	Q15020
P39656	Q9UL18
Q86SQ4	Q9Y478
Q15038	Q86YR5
O15055	Q96EB6
P26639	Q15843
Q08828	Q9HAV0
P60953	Q9GZM8
O75159	P42229
Q01082	Q8NG27
P42338	P60484
P22681	Q9Y2R2
Q8IVF5	Q9HBH0
P01583	P35228
O14896	Q6ZN30
O60885	P46108
O00422	P60228
P04183	Q96PQ7
P15056	P31751
P19235	Q8WXH5
Q07889	Q9Y5K6
O95139	Q86Y39
P01569	Q04206
P11274	Q5T2W1
P29401	P30480
O60603	P07437
P61626	Q15654
Q12778	Q13554
P19525	Q9Y285
P00918	Q2Y0W8
P31689	Q9NX70
P01563	Q01113
O00459	P07948
O14818	P22392
P56545	Q9H8T0
Q99759	Q9H6T3
Q96GG9	Q9HCM9
P62841	P62979
P08727	P11532
P14415	Q13237
P19174	Q8WX92
O00268	Q9Y4A5
P14672	Q15907
O95295	Q08345
Q15428	Q9UQ35
P54257	Q08752
P05107	Q92569
P17676	P35354
P12980	Q8WUM4
Q96RT7	Q9BQE3
O00167	P16104
P09619	P21583
P01112	P81274
P27482	Q08209
Q15528	Q6P2C8
P78386	Q12834
P36873	Q96C90
Q9H9F9	Q9Y230
P05976	P68133
P25116	P30679
O14733	Q9UM73
406995	P46527
Q9H1J5	Q9NPG1
P41235	Q15466
O95267	Q3MJ16
P04626	Q15262
Q13315	Q96RL1
P78549	Q9HC36
P62807	Q9P0U4
P08107	P78527
P31350	Q99816
P10721	P10767
P05231	P10912
O14920	O43283
O15344	Q13404
P56705	Q9NPG1
O75182	Q00534
P05093	P40424
P15018	P19235
O60739	P50395
P14859	P51948
Q00987	Q8N488
P30046	P40337
P28702	Q15466
P18146	Q14943
P06400	P63244
P23396	P35544
P02458	P23229
P08107	P11387
Q15369	Q9Y6I7
P52907	Q99459
O95782	P05787
P06400	P56524
Q9H3Q1	Q9NNW5
Q5JSL3	Q9HBH0
P35520	Q9Y5P4
O14810	P63027
Q96RU7	Q9Y2X7
P54259	P98160
Q07889	Q16695
P01889	Q96QB1
P12956	Q13573
P02686	P54259
P17030	Q9BXL5
P49768	Q9UQB3
P12757	Q9H160
Q16619	Q8IU57
P01889	P30504
P52272	P67809
Q14653	Q8IZI9
P18146	P28482
P26951	P35225
P32121	Q8NGS2
Q04917	Q96CV9
P49841	Q9NXS2
P23508	P51812
P06241	Q9Y3S1
O95870	Q96KC8
O15239	Q9UI09
Q15797	Q9Y692
P25791	Q96KQ7
Q16659	Q8WUK0
Q99558	Q9UNE7
O00221	O60641
P55157	Q9UJV9
P35626	P46092
P28340	P55157
P63000	Q99836
O95622	Q9NZT1
P28749	Q9BUH8
P08069	Q05655
Q16363	Q7L1I2
P04899	P28221
P56537	Q6UWE0
P21333	Q9UQM7
P05112	P40238
Q8WVD3	Q9Y2X8
P01138	Q01973
Q15303	Q9H201
P04350	Q8WWQ0
P40189	P42338
P54253	Q8N2M8
P12931	P14317
P04628	Q9H461
O95471	P56746
P03372	P28065
O75015	P24071
P46779	P63173
P41182	P42229
Q8ND25	Q9Y2X8
P10451	P16070
Q13526	Q15717
P22362	P61073
P07108	P54727
P16885	Q9UP65
P46937	P62258
Q09028	Q9UBB5
O15264	P46734
P12004	Q9NR33
Q13315	Q6UX07
Q07817	Q16611
Q08881	Q8WYR1
O15198	Q9BTW9
P11308	P17947
P53680	Q9H0H5
P09455	Q96ST3
P25788	P29372
P38484	Q96EY1
P04278	P08123
O94806	P04049
P41143	Q96AW1
P15880	P62854
P62304	Q9Y3F4
O43524	P30153
P84095	Q15759
P18146	Q6H8Q1
P10721	Q96J02
P62258	Q9NYJ8
P01589	Q9NPH9
Q15075	Q96L93
O95405	P37173
O95373	P20333
P04114	P49711
P60709	Q9NVD7
O43493	P09958
P49716	Q9NQ66
P01106	Q9Y4X0
O00505	Q92993
P04049	P10301
P51817	Q92736
Q8IXL6	Q9H5J8
P32298	P35372
P12544	P12956
Q92973	Q9UNH7
P25705	P60709
P36894	Q13873
P0C5Y9	Q9UQL6
P84022	Q9HAZ2
P19532	P21266
P49642	Q05639
Q9GZV5	Q9UKB1
P54646	Q9BUM1
P07949	P12931
O00329	O15455
P62195	Q15008
P78386	Q00005
P35626	Q8NGL1
P30450	P43630
P62136	Q08289
P62913	P63173
O94806	P05129
Q16659	Q9BQQ3
P09919	Q04206
P60520	Q86V97
P14373	Q9BUH8
O95201	Q5EB52
O14964	P84022
O75044	Q07889
407012	P36896
Q99942	Q9BUN8
P20226	Q5H9L4
P14635	Q13573
Q12955	Q15796
P43364	Q7Z614
P16333	Q9H9Y6
P16298	Q14934
O00591	O60296
P10721	Q9Y4K3
P23511	P30304
P10916	P62140
O43237	Q3ZCM7
P01308	P14616
P26378	Q9NZI8
P60953	Q96N67
Q5VVX9	Q96K19
P17174	P30480
Q15118	Q99814
P28702	Q86YW9
P29459	Q13651
O60508	Q15365
Q9BWU1	Q9Y2X0
P49815	Q8TDY2
Q13042	Q9UJX2
O43678	O75251
P12109	P26006
P16410	Q12857
P50591	Q14653
P46109	P56199
P12236	Q9NWF9
O75044	Q9HCK4
P15248	Q9HBE5
O00232	Q9UNM6
Q96G23	Q99608
O14727	Q07817
P68431	Q9Y232
O60739	P30046
P0CG47	P27448
P0CG48	Q14596
P57077	Q13227
P16118	Q01094
O75400	P61086
O15315	P07305
P22694	P62873
O75400	Q14004
P51946	Q03181
P05412	P32519
O75674	Q15269
P19878	Q02556
Q02156	Q15139
O43143	Q96BK5
Q5T5P2	Q9NQT4
Q14318	Q15382
P62195	Q9UKF6
P62136	Q96BA8
P08637	Q8NHL6
O14744	P27348
P25963	P49642
P19086	P30542
O95267	Q86XP0
P20809	P24394
Q14203	Q9NRI5
Q06124	Q9H706
O15117	P16333
P11279	Q9BXS5
P52565	P60763
Q01658	Q9NRF9
P23229	Q9UQP3
Q15287	Q16630
Q15005	Q92956
P18847	Q9NR55
P62158	Q08209
Q13547	Q8N5A5
P41182	Q13535
P13667	Q86YB8
O43251	P54253
P01100	P20226
P23921	P30480
Q96B02	Q9UKV5
P15822	Q7Z2E3
P27986	P52198
Q8TEP8	Q969T4
O15127	Q11203
O15287	Q9BXW9
P01243	P47756
P68104	Q93045
Q01844	Q92793
P60228	Q9Y5V3
P14923	P15924
P61266	Q15836
P05067	Q99683
O14920	Q15750
P06239	Q9HD43
P52272	P61978
P41220	Q9P244
P35626	Q8NGB9
Q14627	Q9ULV8
Q14469	Q9UBN7
A6NH00	P35626
O15198	P01243
P62258	Q9BYG4
P01241	P17181
Q14116	Q9NPP4
P31942	Q92993
P08123	Q13797
Q8NFH3	Q8NFH5
Q99623	Q9UHI6
P78527	Q9BUB5
P17516	P41235
P60510	Q5MIZ7
P20936	Q96QB1
P15336	P17275
Q99459	Q9Y265
P12109	P18084
P10147	P25025
P35626	Q8NGX9
A6NIX2	Q9NRM7
O43707	P29474
P19419	P28324
Q14204	Q9H4B7
P10071	Q8N752
84451	Q02779
P46778	P50914
P43364	Q6ZU52
Q13315	Q5SRE7
P05771	P56945
P11021	P41279
P01589	P41159
P14784	P40933
P61077	Q13490
P62136	Q5TID7
O15455	P84022
P24844	Q15746
P20333	Q14257
P27986	P42680
Q9BUZ4	Q9Y4K3
Q04637	Q9Y478
P15884	Q6ISU1
P42336	Q9UBK5
O94885	P31947
Q15797	Q9Y3E7
O43586	Q9BVP2
P47898	Q9HAV0
P08238	P62753
P01106	Q96ST3
P01106	Q15631
P12268	P18146
P62993	Q13702
Q9BUJ2	Q9NPI1
O43900	Q15788
P17948	Q15389
O60603	P49006
O00629	P32121
P22612	Q9BXT2
O15399	P48058
Q562F6	Q8NDV3
Q02790	Q13315
P29992	Q9UNK4
P13942	P20073
P19235	Q9NSE2
P09651	Q15287
O15055	P20393
O43820	Q92979
O95343	Q9Y2V3
P01106	P11274
P12644	Q13873
P61981	Q13043
P23467	Q13480
Q13555	Q9BXT2
P29350	P30874
P08887	Q16619
Q4G148	Q9Y4K3
P22301	Q02447
O75928	Q8IVL1
P33240	Q12996
P07951	P19429
Q96KQ7	Q9UBC3
P55072	Q8TAT6
P42224	Q01628
P48023	Q5TCZ1
P00533	Q15303
P62249	Q15628
O96000	Q16795
O14717	Q9NVI1
P18084	Q9Y4G6
Q13283	Q14444
P01562	Q969J5
P00533	Q15811
P25054	Q12923
Q15428	Q9Y6A4
P67870	Q9UBF6
P21673	Q8N8V2
P09493	Q9Y572
P25106	P48061
P53355	Q15172
P62873	Q9H1C0
P36873	Q12972
O75369	P49768
P21580	P31946
P19438	Q9H6S1
P01106	Q96AE4
O60925	P02768
P00918	P12004
P16581	P35609
O75084	P56704
P08648	Q03014
P00533	Q96EY1
Q86UA6	Q9Y6K9
P27540	Q9Y2N7
P06493	P51587
P41240	P49023
P24844	Q13464
O60603	P08107
P09651	P60709
O14936	O43491
Q14919	Q9UBS4
O00744	Q9H461
P38405	Q8NH43
P48454	Q13255
Q15788	Q92905
P69905	Q9NZD4
Q14457	Q6ZNE5
P29034	Q00987
P18146	Q6UX53
P02686	P05067
Q92530	Q9NWB1
P08134	Q96N67
Q15172	Q96Q15
P02538	Q00005
P35749	Q9P2M7
Q00005	Q8WWM7
P33991	Q12905
P42336	P62873
P58753	Q8IWV8
P62736	Q07157
O00574	P22362
O95260	Q13535
P57105	Q96BK5
A4D0S4	P08514
P15498	P52566
Q14164	Q9BXJ9
P09629	P12956
P23219	P45984
P18887	Q7Z2E3
O14905	Q5T4F7
O15504	Q9UBU9
P23443	Q9BY77
O60216	O95072
P47813	Q14152
P16333	Q9H8V3
P46781	Q6XUX3
O00459	P11362
Q14BN4	Q3ZCQ8
P11388	P78527
P05230	P17948
P60484	Q86UL8
P84101	Q93062
Q9NX58	Q9Y6K5
P22612	Q96BA8
P32969	P49366
O14978	O95967
P0CG48	P41220
P01106	P15170
P14866	Q9HC24
P08908	P63215
P22557	P62993
O95139	P03923
P50148	Q9UP65
P17081	Q8N392
P35348	P54646
O15047	Q99880
P61077	Q9HCM9
P53355	P67775
P62277	Q00653
Q16630	Q9NRR5
P61326	Q15287
P68400	Q494V2
O60721	P62993
P31946	P48729
P38405	Q8NH01
P11487	Q07890
Q15329	Q16254
O15123	P22455
P60568	Q969J5
P51610	Q96ST3
P46108	Q13683
P46108	P62333
O60936	P42575
P67775	Q13936
O43915	P09619
O15265	O75528
Q12906	Q9UKV8
P68133	Q9NPF5
P14672	P41743
Q16566	Q9NZT1
P43360	Q96KB5
Q969N2	Q9H1J1
O15335	P02458
O00329	P49841
P26951	Q9HBE4
P16220	P19883
O14920	P61626
P45984	P67775
P10398	P62070
O75528	P78537
P42336	Q9Y243
O14641	Q8N5R6
P30154	P52630
O75800	Q13404
Q08211	Q13242
Q6VMQ6	Q9Y6X2
Q13315	Q6P0N0
P53778	P63218
P08047	P41235
Q14197	Q9Y3D9
Q01668	Q9UK08
Q15714	Q6P3X3
P61201	Q9UK53
406933	Q96JJ3
P22681	P51451
P32121	Q8NGC0
P52948	Q9H1B4
P61981	Q6ICG6
O00221	Q3ZCQ8
P05388	P40429
O43157	P60763
O15392	Q9NR28
P78560	Q5T3J3
Q9UI95	Q9UJX4
P35680	Q66K89
P08670	P16144
Q6UXN9	Q99880
P01889	P62750
P11802	P20073
P01241	P62807
O14974	Q99759
O15525	Q9Y3C7
Q12988	Q9BX40
Q8IXK0	Q9HC52
Q15424	Q8WXA9
Q09472	Q53ET0
P08754	Q14416
P38936	Q6EMB2
C9JDP6	O95049
Q13541	Q15759
P62081	P62263
O75821	O95257
P11142	Q96EY1
P36578	Q00005
Q99880	Q9Y5B9
P78314	Q9UJU6
P42677	Q9UKV8
Q7L0J3	Q9Y6N6
Q14164	Q92922
Q96L33	Q9NQU5
Q6ZVL6	Q9P2R6
P07333	Q01196
P37231	Q9UBK2
P06400	P15336
Q12967	Q9Y259
P02545	Q15139
O60674	P01241
O14976	P11142
P17028	Q14194
P17544	P49715
O60266	P04899
P46379	Q13535
P08670	Q99961
P26641	Q9BYV6
P06576	Q14197
P20618	Q9Y244
P54819	Q9GZN1
O60925	P10645
P62136	Q9NQ87
P38405	Q8NGS6
P42336	P59768
O60216	Q9NRI5
P14373	P26358
O00459	Q05397
P32121	Q8NH92
P36406	Q9H4K1
O95863	P49841
Q13315	Q9UER7
